environment,planner,factor,factor_level,trials,success_rate,mean_total_path_cost,mean_path_length,mean_time_to_goal,mean_energy_consumption,mean_obstacle_interactions,mean_pushed_obstacles,mean_unique_pushed_obstacles,mean_secondary_obstacle_movements
collision_shortcut,dstar_lite,robot_radius,0.15,1,1.0,24.6274,24.6274,18.0,24.6274,1.0,0.0,0.0,0.0
collision_shortcut,dstar_lite,robot_radius,0.45,1,1.0,25.2132,25.2132,19.0,25.2132,1.0,0.0,0.0,0.0
corridor,beacon_human_like,baseline,baseline,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,energy_weight,0.5,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,energy_weight,1.5,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,friction_scale,0.7,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,friction_scale,1.3,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,obstacle_count_scale,0.7,1,1.0,23.2995,23.2995,33.0,23.2995,0.0,0.0,0.0,0.0
corridor,beacon_human_like,obstacle_count_scale,1.3,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,obstacle_density_scale,0.7,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,obstacle_density_scale,1.4,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,obstacle_size_scale,0.75,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,obstacle_size_scale,1.35,1,1.0,26.051,26.051,38.0,26.051,0.0,0.0,0.0,0.0
corridor,beacon_human_like,robot_radius,0.15,1,1.0,25.2025,25.2025,37.0,25.2025,0.0,0.0,0.0,0.0
corridor,beacon_human_like,robot_radius,0.45,1,1.0,26.051,26.051,38.0,26.051,0.0,0.0,0.0,0.0
corridor,bug1,baseline,baseline,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,energy_weight,0.5,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,energy_weight,1.5,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,friction_scale,0.7,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,friction_scale,1.3,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,obstacle_count_scale,0.7,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corridor,bug1,obstacle_density_scale,0.7,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,obstacle_density_scale,1.4,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,obstacle_size_scale,0.75,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,obstacle_size_scale,1.35,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,robot_radius,0.15,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug1,robot_radius,0.45,1,1.0,24.7279,24.7279,21.0,24.7279,2.0,0.0,0.0,0.0
corridor,bug2,baseline,baseline,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,energy_weight,0.5,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,energy_weight,1.5,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,friction_scale,0.7,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,friction_scale,1.3,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,obstacle_count_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corridor,bug2,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corridor,bug2,obstacle_density_scale,0.7,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,obstacle_density_scale,1.4,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,obstacle_size_scale,0.75,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,obstacle_size_scale,1.35,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,robot_radius,0.15,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,bug2,robot_radius,0.45,1,0.0,6.6569,6.6569,5.0,6.6569,2.0,0.0,0.0,0.0
corridor,dstar_lite,baseline,baseline,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,energy_weight,0.5,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,energy_weight,1.5,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,friction_scale,0.7,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,friction_scale,1.3,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,obstacle_count_scale,0.7,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,obstacle_count_scale,1.3,1,1.0,22.7279,22.7279,19.0,22.7279,3.0,0.0,0.0,0.0
corridor,dstar_lite,obstacle_density_scale,0.7,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,obstacle_density_scale,1.4,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,obstacle_size_scale,0.75,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,obstacle_size_scale,1.35,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,robot_radius,0.15,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
corridor,dstar_lite,robot_radius,0.45,1,1.0,22.7279,22.7279,19.0,22.7279,2.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,baseline,baseline,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,energy_weight,0.5,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,energy_weight,1.5,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,friction_scale,0.7,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,friction_scale,1.3,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,obstacle_count_scale,0.7,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,obstacle_count_scale,1.3,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,obstacle_density_scale,0.7,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,obstacle_density_scale,1.4,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,obstacle_size_scale,0.75,1,1.0,22.5169,22.5169,33.0,22.5169,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,obstacle_size_scale,1.35,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,robot_radius,0.15,1,1.0,22.5169,22.5169,33.0,22.5169,0.0,0.0,0.0,0.0
dense_barrier,beacon_human_like,robot_radius,0.45,1,1.0,22.8684,22.8684,34.0,22.8684,0.0,0.0,0.0,0.0
dense_barrier,bug1,baseline,baseline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,energy_weight,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,energy_weight,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,friction_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,friction_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,obstacle_count_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,obstacle_density_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,obstacle_density_scale,1.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,obstacle_size_scale,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,obstacle_size_scale,1.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,robot_radius,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug1,robot_radius,0.45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,baseline,baseline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,energy_weight,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,energy_weight,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,friction_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,friction_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,obstacle_count_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,obstacle_density_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,obstacle_density_scale,1.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,obstacle_size_scale,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,obstacle_size_scale,1.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,robot_radius,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,bug2,robot_radius,0.45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dense_barrier,dstar_lite,baseline,baseline,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,energy_weight,0.5,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,energy_weight,1.5,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,friction_scale,0.7,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,friction_scale,1.3,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,obstacle_count_scale,0.7,1,1.0,22.3137,22.3137,19.0,22.3137,2.0,0.0,0.0,0.0
dense_barrier,dstar_lite,obstacle_count_scale,1.3,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,obstacle_density_scale,0.7,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,obstacle_density_scale,1.4,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,obstacle_size_scale,0.75,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,obstacle_size_scale,1.35,1,1.0,22.8995,22.8995,20.0,22.8995,10.0,0.0,0.0,0.0
dense_barrier,dstar_lite,robot_radius,0.15,1,1.0,22.3137,22.3137,19.0,22.3137,3.0,0.0,0.0,0.0
dense_barrier,dstar_lite,robot_radius,0.45,1,1.0,22.8995,22.8995,20.0,22.8995,10.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,baseline,baseline,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,energy_weight,0.5,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,energy_weight,1.5,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,friction_scale,0.7,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,friction_scale,1.3,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,obstacle_count_scale,0.7,1,1.0,26.0517,26.0517,32.0,26.0517,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,obstacle_count_scale,1.3,1,1.0,28.512,28.512,39.0,28.512,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,obstacle_density_scale,0.7,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,obstacle_density_scale,1.4,1,1.0,26.7546,26.7546,34.0,26.7546,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,obstacle_size_scale,0.75,1,1.0,26.4032,26.4032,33.0,26.4032,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,obstacle_size_scale,1.35,1,1.0,27.4576,27.4576,36.0,27.4576,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,robot_radius,0.15,1,1.0,26.4032,26.4032,33.0,26.4032,0.0,0.0,0.0,0.0
mixed_materials,beacon_human_like,robot_radius,0.45,1,1.0,27.809,27.809,37.0,27.809,0.0,0.0,0.0,0.0
mixed_materials,bug1,baseline,baseline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,energy_weight,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,energy_weight,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,friction_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,friction_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,obstacle_count_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,obstacle_density_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,obstacle_density_scale,1.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,obstacle_size_scale,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,obstacle_size_scale,1.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,robot_radius,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug1,robot_radius,0.45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,baseline,baseline,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,energy_weight,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,energy_weight,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,friction_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,friction_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,obstacle_count_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,obstacle_density_scale,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,obstacle_density_scale,1.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,obstacle_size_scale,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,obstacle_size_scale,1.35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,robot_radius,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,bug2,robot_radius,0.45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixed_materials,dstar_lite,baseline,baseline,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,energy_weight,0.5,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,energy_weight,1.5,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,friction_scale,0.7,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,friction_scale,1.3,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,obstacle_count_scale,0.7,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,obstacle_count_scale,1.3,1,1.0,26.6274,26.6274,20.0,26.6274,3.0,0.0,0.0,0.0
mixed_materials,dstar_lite,obstacle_density_scale,0.7,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,obstacle_density_scale,1.4,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,obstacle_size_scale,0.75,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,obstacle_size_scale,1.35,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,robot_radius,0.15,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
mixed_materials,dstar_lite,robot_radius,0.45,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
open_room,beacon_human_like,baseline,baseline,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,energy_weight,0.5,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,energy_weight,1.5,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,friction_scale,0.7,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,friction_scale,1.3,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,obstacle_count_scale,0.7,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,obstacle_count_scale,1.3,1,1.0,26.0517,26.0517,32.0,26.0517,0.0,0.0,0.0,0.0
open_room,beacon_human_like,obstacle_density_scale,0.7,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,obstacle_density_scale,1.4,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
open_room,beacon_human_like,obstacle_size_scale,0.75,1,1.0,25.4558,25.4558,30.0,25.4558,0.0,0.0,0.0,0.0
open_room,beacon_human_like,obstacle_size_scale,1.35,1,1.0,25.8073,25.8073,31.0,25.8073,0.0,0.0,0.0,0.0
open_room,beacon_human_like,robot_radius,0.15,1,1.0,25.4558,25.4558,30.0,25.4558,0.0,0.0,0.0,0.0
open_room,beacon_human_like,robot_radius,0.45,1,1.0,25.8073,25.8073,31.0,25.8073,0.0,0.0,0.0,0.0
open_room,bug1,baseline,baseline,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,energy_weight,0.5,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,energy_weight,1.5,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,friction_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,friction_scale,1.3,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,obstacle_count_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_room,bug1,obstacle_density_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,obstacle_density_scale,1.4,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,obstacle_size_scale,0.75,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,obstacle_size_scale,1.35,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,robot_radius,0.15,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug1,robot_radius,0.45,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,baseline,baseline,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,energy_weight,0.5,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,energy_weight,1.5,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,friction_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,friction_scale,1.3,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,obstacle_count_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,obstacle_count_scale,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_room,bug2,obstacle_density_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,obstacle_density_scale,1.4,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,obstacle_size_scale,0.75,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,obstacle_size_scale,1.35,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,robot_radius,0.15,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,bug2,robot_radius,0.45,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,baseline,baseline,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,energy_weight,0.5,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,energy_weight,1.5,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,friction_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,friction_scale,1.3,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,obstacle_count_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,obstacle_count_scale,1.3,1,1.0,26.0416,26.0416,19.0,26.0416,1.0,0.0,0.0,0.0
open_room,dstar_lite,obstacle_density_scale,0.7,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,obstacle_density_scale,1.4,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,obstacle_size_scale,0.75,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,obstacle_size_scale,1.35,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,robot_radius,0.15,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
open_room,dstar_lite,robot_radius,0.45,1,1.0,25.4558,25.4558,18.0,25.4558,0.0,0.0,0.0,0.0
sparse,beacon_human_like,baseline,baseline,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,energy_weight,0.5,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,energy_weight,1.5,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,friction_scale,0.7,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,friction_scale,1.3,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,obstacle_count_scale,0.7,1,1.0,25.3487,25.3487,30.0,25.3487,0.0,0.0,0.0,0.0
sparse,beacon_human_like,obstacle_count_scale,1.3,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,obstacle_density_scale,0.7,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
sparse,beacon_human_like,obstacle_density_scale,1.4,1,1.0,25.7002,25.7002,31.0,25.7002,0.0,0.0,0.0,0.0
