Bug2 Simulation Log
Scene: 031   Date: 2026-04-15 14:23:11
======================================================================

Family: sparse
Result: SUCCESS  (77 steps)
--------------------------------------------------
  step    0 | (0.5126, 1.0232) | start
  step    1 | (0.5514, 1.0815) | goal mode
  step    2 | (0.5902, 1.1398) | goal mode
  step    3 | (0.6290, 1.1980) | goal mode
  step    4 | (0.6678, 1.2563) | goal mode
  step    5 | (0.7066, 1.3146) | goal mode
  step    6 | (0.7454, 1.3728) | goal mode
  step    7 | (0.7842, 1.4311) | goal mode
  step    8 | (0.8230, 1.4893) | goal mode
  step    9 | (0.8618, 1.5476) | goal mode
  step   10 | (0.9006, 1.6059) | goal mode
  step   11 | (0.9006, 1.6059) | sensed [3]
  step   12 | (0.9394, 1.6641) | goal mode
  step   13 | (0.9782, 1.7224) | goal mode
  step   14 | (1.0170, 1.7807) | goal mode
  step   15 | (1.0558, 1.8389) | goal mode
  step   16 | (1.0558, 1.8389) | sensed [8]
  step   17 | (1.0946, 1.8972) | goal mode
  step   18 | (1.1334, 1.9554) | goal mode
  step   19 | (1.1722, 2.0137) | goal mode
  step   20 | (1.1722, 2.0137) | obstacle hit (d=2.31) — boundary mode
  step   21 | (1.1525, 2.0809) | boundary mode
  step   22 | (1.1019, 2.1292) | boundary mode
  step   23 | (1.0512, 2.1775) | boundary mode
  step   24 | (1.0202, 2.2403) | boundary mode
  step   25 | (1.0005, 2.3074) | boundary mode
  step   26 | (1.0005, 2.3074) | sensed [5]
  step   27 | (0.9808, 2.3746) | boundary mode
  step   28 | (0.9853, 2.4445) | boundary mode
  step   29 | (1.0018, 2.5125) | boundary mode
  step   30 | (1.0299, 2.5766) | boundary mode
  step   31 | (1.0580, 2.6407) | boundary mode
  step   32 | (1.1063, 2.6914) | boundary mode
  step   33 | (1.1627, 2.7328) | boundary mode
  step   34 | (1.2191, 2.7743) | boundary mode
  step   35 | (1.2191, 2.7743) | sensed [7]
  step   36 | (1.2863, 2.7940) | boundary mode
  step   37 | (1.3558, 2.8017) | boundary mode
  step   38 | (1.4257, 2.7973) | boundary mode
  step   39 | (1.4955, 2.7928) | boundary mode
  step   40 | (1.5597, 2.7647) | boundary mode
  step   41 | (1.5597, 2.7647) | m-line crossed (d=1.47 < hit=2.31) — goal mode
  step   42 | (1.6021, 2.8204) | goal mode
  step   43 | (1.6445, 2.8761) | goal mode
  step   44 | (1.6869, 2.9317) | goal mode
  step   45 | (1.7294, 2.9874) | goal mode
  step   46 | (1.7294, 2.9874) | obstacle hit (d=1.19) — boundary mode
  step   47 | (1.7140, 3.0557) | boundary mode
  step   48 | (1.6518, 3.0878) | boundary mode
  step   49 | (1.5961, 3.1303) | boundary mode
  step   50 | (1.5486, 3.1817) | boundary mode
  step   51 | (1.5108, 3.2406) | boundary mode
  step   52 | (1.4954, 3.3089) | boundary mode
  step   53 | (1.4801, 3.3772) | boundary mode
  step   54 | (1.4890, 3.4466) | boundary mode
  step   55 | (1.4979, 3.5161) | boundary mode
  step   56 | (1.5300, 3.5783) | boundary mode
  step   57 | (1.5621, 3.6405) | boundary mode
  step   58 | (1.5621, 3.6405) | sensed [2]
  step   59 | (1.6136, 3.6879) | boundary mode
  step   60 | (1.6725, 3.7257) | boundary mode
  step   61 | (1.7370, 3.7527) | boundary mode
  step   62 | (1.8053, 3.7681) | boundary mode
  step   63 | (1.8753, 3.7714) | boundary mode
  step   64 | (1.9447, 3.7625) | boundary mode
  step   65 | (2.0115, 3.7417) | boundary mode
  step   66 | (2.0737, 3.7096) | boundary mode
  step   67 | (2.1212, 3.6581) | boundary mode
  step   68 | (2.1212, 3.6581) | m-line crossed (d=0.43 < hit=1.19) — goal mode
  step   69 | (2.1747, 3.7032) | goal mode
  step   70 | (2.2283, 3.7482) | goal mode
  step   71 | (2.2819, 3.7933) | goal mode
  step   72 | (2.3354, 3.8384) | goal mode
  step   73 | (2.3354, 3.8384) | sensed [6]
  step   74 | (2.3890, 3.8835) | goal mode
  step   75 | (2.4426, 3.9285) | goal mode
  step   76 | (2.4535, 3.9377) | goal reached

Family: cluttered
Result: SUCCESS  (77 steps)
--------------------------------------------------
  step    0 | (0.5126, 1.0232) | start
  step    1 | (0.5514, 1.0815) | goal mode
  step    2 | (0.5902, 1.1398) | goal mode
  step    3 | (0.6290, 1.1980) | goal mode
  step    4 | (0.6678, 1.2563) | goal mode
  step    5 | (0.7066, 1.3146) | goal mode
  step    6 | (0.7454, 1.3728) | goal mode
  step    7 | (0.7842, 1.4311) | goal mode
  step    8 | (0.8230, 1.4893) | goal mode
  step    9 | (0.8618, 1.5476) | goal mode
  step   10 | (0.9006, 1.6059) | goal mode
  step   11 | (0.9006, 1.6059) | sensed [3]
  step   12 | (0.9394, 1.6641) | goal mode
  step   13 | (0.9782, 1.7224) | goal mode
  step   14 | (1.0170, 1.7807) | goal mode
  step   15 | (1.0558, 1.8389) | goal mode
  step   16 | (1.0558, 1.8389) | sensed [8]
  step   17 | (1.0946, 1.8972) | goal mode
  step   18 | (1.1334, 1.9554) | goal mode
  step   19 | (1.1722, 2.0137) | goal mode
  step   20 | (1.1722, 2.0137) | obstacle hit (d=2.31) — boundary mode
  step   21 | (1.1525, 2.0809) | boundary mode
  step   22 | (1.1019, 2.1292) | boundary mode
  step   23 | (1.0512, 2.1775) | boundary mode
  step   24 | (1.0202, 2.2403) | boundary mode
  step   25 | (1.0005, 2.3074) | boundary mode
  step   26 | (1.0005, 2.3074) | sensed [5]
  step   27 | (0.9808, 2.3746) | boundary mode
  step   28 | (0.9853, 2.4445) | boundary mode
  step   29 | (1.0018, 2.5125) | boundary mode
  step   30 | (1.0299, 2.5766) | boundary mode
  step   31 | (1.0580, 2.6407) | boundary mode
  step   32 | (1.1063, 2.6914) | boundary mode
  step   33 | (1.1627, 2.7328) | boundary mode
  step   34 | (1.2191, 2.7743) | boundary mode
  step   35 | (1.2191, 2.7743) | sensed [7]
  step   36 | (1.2863, 2.7940) | boundary mode
  step   37 | (1.3558, 2.8017) | boundary mode
  step   38 | (1.4257, 2.7973) | boundary mode
  step   39 | (1.4955, 2.7928) | boundary mode
  step   40 | (1.5597, 2.7647) | boundary mode
  step   41 | (1.5597, 2.7647) | m-line crossed (d=1.47 < hit=2.31) — goal mode
  step   42 | (1.6021, 2.8204) | goal mode
  step   43 | (1.6445, 2.8761) | goal mode
  step   44 | (1.6869, 2.9317) | goal mode
  step   45 | (1.7294, 2.9874) | goal mode
  step   46 | (1.7294, 2.9874) | obstacle hit (d=1.19) — boundary mode
  step   47 | (1.7140, 3.0557) | boundary mode
  step   48 | (1.6518, 3.0878) | boundary mode
  step   49 | (1.5961, 3.1303) | boundary mode
  step   50 | (1.5486, 3.1817) | boundary mode
  step   51 | (1.5108, 3.2406) | boundary mode
  step   52 | (1.4954, 3.3089) | boundary mode
  step   53 | (1.4801, 3.3772) | boundary mode
  step   54 | (1.4890, 3.4466) | boundary mode
  step   55 | (1.4979, 3.5161) | boundary mode
  step   56 | (1.5300, 3.5783) | boundary mode
  step   57 | (1.5621, 3.6405) | boundary mode
  step   58 | (1.5621, 3.6405) | sensed [2]
  step   59 | (1.6136, 3.6879) | boundary mode
  step   60 | (1.6725, 3.7257) | boundary mode
  step   61 | (1.7370, 3.7527) | boundary mode
  step   62 | (1.8053, 3.7681) | boundary mode
  step   63 | (1.8753, 3.7714) | boundary mode
  step   64 | (1.9447, 3.7625) | boundary mode
  step   65 | (2.0115, 3.7417) | boundary mode
  step   66 | (2.0737, 3.7096) | boundary mode
  step   67 | (2.1212, 3.6581) | boundary mode
  step   68 | (2.1212, 3.6581) | m-line crossed (d=0.43 < hit=1.19) — goal mode
  step   69 | (2.1747, 3.7032) | goal mode
  step   70 | (2.2283, 3.7482) | goal mode
  step   71 | (2.2819, 3.7933) | goal mode
  step   72 | (2.3354, 3.8384) | goal mode
  step   73 | (2.3354, 3.8384) | sensed [6]
  step   74 | (2.3890, 3.8835) | goal mode
  step   75 | (2.4426, 3.9285) | goal mode
  step   76 | (2.4535, 3.9377) | goal reached

Family: collision_required
Result: SUCCESS  (101 steps)
--------------------------------------------------
  step    0 | (1.2017, 4.2273) | start
  step    1 | (1.2471, 4.1741) | goal mode
  step    2 | (1.2926, 4.1208) | goal mode
  step    3 | (1.2926, 4.1208) | sensed [8]
  step    4 | (1.3380, 4.0675) | goal mode
  step    5 | (1.3834, 4.0142) | goal mode
  step    6 | (1.4288, 3.9609) | goal mode
  step    7 | (1.4742, 3.9077) | goal mode
  step    8 | (1.5196, 3.8544) | goal mode
  step    9 | (1.5196, 3.8544) | sensed [3]
  step   10 | (1.5650, 3.8011) | goal mode
  step   11 | (1.6104, 3.7478) | goal mode
  step   12 | (1.6104, 3.7478) | obstacle hit (d=3.42) — boundary mode
  step   13 | (1.6763, 3.7244) | boundary mode
  step   14 | (1.7367, 3.7598) | boundary mode
  step   15 | (1.8055, 3.7725) | boundary mode
  step   16 | (1.8755, 3.7731) | boundary mode
  step   17 | (1.9445, 3.7614) | boundary mode
  step   18 | (2.0105, 3.7380) | boundary mode
  step   19 | (2.0714, 3.7035) | boundary mode
  step   20 | (2.0714, 3.7035) | sensed [1]
  step   21 | (2.0587, 3.7723) | boundary mode
  step   22 | (2.0460, 3.8411) | boundary mode
  step   23 | (2.0460, 3.8411) | sensed [7]
  step   24 | (2.0455, 3.9111) | boundary mode
  step   25 | (2.0571, 3.9802) | boundary mode
  step   26 | (2.0806, 4.0461) | boundary mode
  step   27 | (2.1151, 4.1070) | boundary mode
  step   28 | (2.1496, 4.1679) | boundary mode
  step   29 | (2.1942, 4.2219) | boundary mode
  step   30 | (2.2475, 4.2673) | boundary mode
  step   31 | (2.3079, 4.3027) | boundary mode
  step   32 | (2.3682, 4.3382) | boundary mode
  step   33 | (2.4371, 4.3509) | boundary mode
  step   34 | (2.5059, 4.3635) | boundary mode
  step   35 | (2.5759, 4.3641) | boundary mode
  step   36 | (2.6459, 4.3646) | boundary mode
  step   37 | (2.6459, 4.3646) | sensed [9]
  step   38 | (2.7119, 4.3412) | boundary mode
  step   39 | (2.7778, 4.3177) | boundary mode
  step   40 | (2.8387, 4.2832) | boundary mode
  step   41 | (2.8996, 4.2487) | boundary mode
  step   42 | (2.8996, 4.2487) | sensed [2]
  step   43 | (2.9450, 4.1954) | boundary mode
  step   44 | (2.9904, 4.1421) | boundary mode
  step   45 | (3.0258, 4.0817) | boundary mode
  step   46 | (3.0503, 4.0161) | boundary mode
  step   47 | (3.0630, 3.9473) | boundary mode
