Bug2 Simulation Log
Scene: 064   Date: 2026-04-15 14:25:28
======================================================================

Family: sparse
Result: SUCCESS  (85 steps)
--------------------------------------------------
  step    0 | (0.5359, 5.4868) | start
  step    1 | (0.6036, 5.4687) | goal mode
  step    2 | (0.6036, 5.4687) | sensed [10]
  step    3 | (0.6712, 5.4507) | goal mode
  step    4 | (0.7388, 5.4326) | goal mode
  step    5 | (0.8065, 5.4145) | goal mode
  step    6 | (0.8741, 5.3965) | goal mode
  step    7 | (0.9417, 5.3784) | goal mode
  step    8 | (1.0093, 5.3603) | goal mode
  step    9 | (1.0770, 5.3423) | goal mode
  step   10 | (1.0770, 5.3423) | obstacle hit (d=3.07) — boundary mode
  step   11 | (1.1171, 5.3996) | boundary mode
  step   12 | (1.1231, 5.4694) | boundary mode
  step   13 | (1.1412, 5.5370) | boundary mode
  step   14 | (1.1707, 5.6005) | boundary mode
  step   15 | (1.2003, 5.6639) | boundary mode
  step   16 | (1.2497, 5.7135) | boundary mode
  step   17 | (1.2898, 5.7708) | boundary mode
  step   18 | (1.3471, 5.8110) | boundary mode
  step   19 | (1.4045, 5.8512) | boundary mode
  step   20 | (1.4679, 5.8808) | boundary mode
  step   21 | (1.5355, 5.8990) | boundary mode
  step   22 | (1.6052, 5.9052) | boundary mode
  step   23 | (1.6749, 5.9113) | boundary mode
  step   24 | (1.7447, 5.9053) | boundary mode
  step   25 | (1.8144, 5.8992) | boundary mode
  step   26 | (1.8779, 5.8697) | boundary mode
  step   27 | (1.9413, 5.8401) | boundary mode
  step   28 | (1.9987, 5.8000) | boundary mode
  step   29 | (2.0561, 5.7599) | boundary mode
  step   30 | (2.1056, 5.7105) | boundary mode
  step   31 | (2.1056, 5.7105) | sensed [4]
  step   32 | (2.1458, 5.6532) | boundary mode
  step   33 | (2.1754, 5.5897) | boundary mode
  step   34 | (2.2051, 5.5263) | boundary mode
  step   35 | (2.2232, 5.4587) | boundary mode
  step   36 | (2.2294, 5.3890) | boundary mode
  step   37 | (2.2233, 5.3192) | boundary mode
  step   38 | (2.2173, 5.2495) | boundary mode
  step   39 | (2.1992, 5.1819) | boundary mode
  step   40 | (2.1992, 5.1819) | m-line crossed (d=1.95 < hit=3.07) — goal mode
  step   41 | (2.2654, 5.1592) | goal mode
  step   42 | (2.3316, 5.1365) | goal mode
  step   43 | (2.3979, 5.1138) | goal mode
  step   44 | (2.4641, 5.0911) | goal mode
  step   45 | (2.4641, 5.0911) | obstacle hit (d=1.67) — boundary mode
  step   46 | (2.4628, 5.1610) | boundary mode
  step   47 | (2.4615, 5.2310) | boundary mode
  step   48 | (2.4723, 5.3002) | boundary mode
