Bug1 Simulation Log
Scene: 015   Date: 2026-04-14 18:01:43
======================================================================

Family: sparse
Result: SUCCESS  (68 steps)
--------------------------------------------------
  step    0 | (4.8224, 5.5491) | start
  step    1 | (4.7747, 5.4979) | goal mode
  step    2 | (4.7269, 5.4467) | goal mode
  step    3 | (4.6792, 5.3955) | goal mode
  step    4 | (4.6314, 5.3444) | goal mode
  step    5 | (4.5836, 5.2932) | goal mode
  step    6 | (4.5359, 5.2420) | goal mode
  step    7 | (4.4881, 5.1908) | goal mode
  step    8 | (4.4403, 5.1397) | goal mode
  step    9 | (4.3926, 5.0885) | goal mode
  step   10 | (4.3448, 5.0373) | goal mode
  step   11 | (4.2971, 4.9862) | goal mode
  step   12 | (4.2493, 4.9350) | goal mode
  step   13 | (4.2015, 4.8838) | goal mode
  step   14 | (4.1538, 4.8326) | goal mode
  step   15 | (4.1060, 4.7815) | goal mode
  step   16 | (4.0582, 4.7303) | goal mode
  step   17 | (4.0105, 4.6791) | goal mode
  step   18 | (3.9627, 4.6279) | goal mode
  step   19 | (3.9150, 4.5768) | goal mode
  step   20 | (3.8672, 4.5256) | goal mode
  step   21 | (3.8194, 4.4744) | goal mode
  step   22 | (3.7717, 4.4232) | goal mode
  step   23 | (3.7239, 4.3721) | goal mode
  step   24 | (3.6761, 4.3209) | goal mode
  step   25 | (3.6284, 4.2697) | goal mode
  step   26 | (3.5806, 4.2185) | goal mode
  step   27 | (3.5329, 4.1674) | goal mode
  step   28 | (3.4851, 4.1162) | goal mode
  step   29 | (3.4373, 4.0650) | goal mode
  step   30 | (3.3896, 4.0139) | goal mode
  step   31 | (3.3418, 3.9627) | goal mode
  step   32 | (3.2940, 3.9115) | goal mode
  step   33 | (3.2463, 3.8603) | goal mode
  step   34 | (3.1985, 3.8092) | goal mode
  step   35 | (3.1508, 3.7580) | goal mode
  step   36 | (3.1030, 3.7068) | goal mode
  step   37 | (3.0552, 3.6556) | goal mode
  step   38 | (3.0075, 3.6045) | goal mode
  step   39 | (2.9597, 3.5533) | goal mode
  step   40 | (2.9119, 3.5021) | goal mode
  step   41 | (2.8642, 3.4509) | goal mode
  step   42 | (2.8164, 3.3998) | goal mode
  step   43 | (2.7687, 3.3486) | goal mode
  step   44 | (2.7209, 3.2974) | goal mode
  step   45 | (2.6731, 3.2462) | goal mode
  step   46 | (2.6254, 3.1951) | goal mode
  step   47 | (2.5776, 3.1439) | goal mode
  step   48 | (2.5298, 3.0927) | goal mode
  step   49 | (2.4821, 3.0416) | goal mode
  step   50 | (2.4343, 2.9904) | goal mode
  step   51 | (2.3866, 2.9392) | goal mode
  step   52 | (2.3388, 2.8880) | goal mode
  step   53 | (2.2910, 2.8369) | goal mode
  step   54 | (2.2433, 2.7857) | goal mode
  step   55 | (2.1955, 2.7345) | goal mode
  step   56 | (2.1477, 2.6833) | goal mode
  step   57 | (2.1000, 2.6322) | goal mode
  step   58 | (2.0522, 2.5810) | goal mode
  step   59 | (2.0045, 2.5298) | goal mode
  step   60 | (1.9567, 2.4786) | goal mode
  step   61 | (1.9089, 2.4275) | goal mode
  step   62 | (1.8612, 2.3763) | goal mode
  step   63 | (1.8612, 2.3763) | sensed obstacle(s) [0]
  step   64 | (1.8134, 2.3251) | goal mode
  step   65 | (1.7656, 2.2739) | goal mode
  step   66 | (1.7179, 2.2228) | goal mode
  step   67 | (1.6725, 2.1742) | goal reached

Family: cluttered
Result: FAILED  (501 steps)
--------------------------------------------------
  step    0 | (4.8224, 5.5491) | start
  step    1 | (4.8224, 5.5491) | sensed obstacle(s) [14, 32]
  step    2 | (4.7747, 5.4979) | goal mode
  step    3 | (4.7269, 5.4467) | goal mode
  step    4 | (4.6792, 5.3955) | goal mode
  step    5 | (4.6314, 5.3444) | goal mode
  step    6 | (4.6314, 5.3444) | sensed obstacle(s) [19]
  step    7 | (4.5836, 5.2932) | goal mode
  step    8 | (4.5359, 5.2420) | goal mode
  step    9 | (4.4881, 5.1908) | goal mode
  step   10 | (4.4881, 5.1908) | sensed obstacle(s) [27]
  step   11 | (4.4403, 5.1397) | goal mode
  step   12 | (4.3926, 5.0885) | goal mode
  step   13 | (4.3448, 5.0373) | goal mode
  step   14 | (4.2971, 4.9862) | goal mode
  step   15 | (4.2493, 4.9350) | goal mode
  step   16 | (4.2493, 4.9350) | obstacle hit - switching to boundary mode
  step   17 | (4.2111, 4.8763) | boundary mode
  step   18 | (4.2075, 4.8064) | boundary mode
  step   19 | (4.1801, 4.7420) | boundary mode
  step   20 | (4.1801, 4.7420) | sensed obstacle(s) [20]
  step   21 | (4.2483, 4.7262) | boundary mode
  step   22 | (4.3182, 4.7225) | boundary mode
  step   23 | (4.3864, 4.7067) | boundary mode
  step   24 | (4.4021, 4.7749) | boundary mode
  step   25 | (4.4295, 4.8393) | boundary mode
  step   26 | (4.4677, 4.8980) | boundary mode
  step   27 | (4.5154, 4.9492) | boundary mode
  step   28 | (4.5714, 4.9913) | boundary mode
  step   29 | (4.6337, 5.0231) | boundary mode
  step   30 | (4.7007, 5.0435) | boundary mode
  step   31 | (4.7702, 5.0520) | boundary mode
  step   32 | (4.8384, 5.0362) | boundary mode
  step   33 | (4.9066, 5.0204) | boundary mode
  step   34 | (4.9710, 4.9931) | boundary mode
  step   35 | (5.0297, 4.9549) | boundary mode
  step   36 | (5.0809, 4.9071) | boundary mode
  step   37 | (5.1126, 4.8448) | boundary mode
  step   38 | (5.1444, 4.7824) | boundary mode
  step   39 | (5.1648, 4.7154) | boundary mode
  step   40 | (5.1648, 4.7154) | sensed obstacle(s) [3]
  step   41 | (5.1611, 4.6455) | boundary mode
  step   42 | (5.1574, 4.5756) | boundary mode
  step   43 | (5.1300, 4.5112) | boundary mode
  step   44 | (5.1027, 4.4468) | boundary mode
  step   45 | (5.0549, 4.3956) | boundary mode
  step   46 | (5.0071, 4.3444) | boundary mode
  step   47 | (5.0071, 4.3444) | sensed obstacle(s) [12]
  step   48 | (4.9447, 4.3127) | boundary mode
  step   49 | (4.8824, 4.2809) | boundary mode
  step   50 | (4.8129, 4.2724) | boundary mode
  step   51 | (4.7651, 4.2213) | boundary mode
  step   52 | (4.7614, 4.1513) | boundary mode
  step   53 | (4.7456, 4.0831) | boundary mode
  step   54 | (4.7183, 4.0187) | boundary mode
  step   55 | (4.6909, 3.9543) | boundary mode
  step   56 | (4.7113, 3.8874) | boundary mode
  step   57 | (4.7700, 3.8492) | boundary mode
  step   58 | (4.8212, 3.8014) | boundary mode
  step   59 | (4.8486, 3.8659) | boundary mode
  step   60 | (4.8643, 3.9341) | boundary mode
  step   61 | (4.8917, 3.9985) | boundary mode
  step   62 | (4.9299, 4.0572) | boundary mode
  step   63 | (4.9776, 4.1083) | boundary mode
  step   64 | (5.0254, 4.1595) | boundary mode
  step   65 | (5.0878, 4.1913) | boundary mode
  step   66 | (5.1502, 4.2230) | boundary mode
  step   67 | (5.2171, 4.2435) | boundary mode
  step   68 | (5.2866, 4.2520) | boundary mode
  step   69 | (5.3565, 4.2483) | boundary mode
  step   70 | (5.4247, 4.2325) | boundary mode
  step   71 | (5.4891, 4.2051) | boundary mode
  step   72 | (5.5536, 4.1777) | boundary mode
  step   73 | (5.6122, 4.1396) | boundary mode
  step   74 | (5.6543, 4.0837) | boundary mode
  step   75 | (5.6964, 4.0277) | boundary mode
  step   76 | (5.6964, 4.0277) | sensed obstacle(s) [4]
  step   77 | (5.7282, 3.9654) | boundary mode
  step   78 | (5.7599, 3.9030) | boundary mode
  step   79 | (5.7684, 3.8335) | boundary mode
  step   80 | (5.7769, 3.7640) | boundary mode
  step   81 | (5.7612, 3.6958) | boundary mode
  step   82 | (5.7454, 3.6276) | boundary mode
  step   83 | (5.7180, 3.5632) | boundary mode
  step   84 | (5.6799, 3.5045) | boundary mode
  step   85 | (5.7443, 3.4771) | boundary mode
  step   86 | (5.8087, 3.4497) | boundary mode
  step   87 | (5.8674, 3.4116) | boundary mode
  step   88 | (5.9261, 3.3734) | boundary mode
  step   89 | (5.9773, 3.3257) | boundary mode
  step   90 | (6.0000, 3.2875) | boundary mode
  step   91 | (6.0000, 3.2960) | boundary mode
  step   92 | (6.0000, 3.2923) | boundary mode
  step   93 | (6.0000, 3.2886) | boundary mode
  step   94 | (6.0000, 3.2971) | boundary mode
  step   95 | (6.0000, 3.2934) | boundary mode
  step   96 | (6.0000, 3.2897) | boundary mode
  step   97 | (6.0000, 3.2860) | boundary mode
  step   98 | (6.0000, 3.2945) | boundary mode
  step   99 | (6.0000, 3.2909) | boundary mode
  step  100 | (6.0000, 3.2872) | boundary mode
  step  101 | (6.0000, 3.2957) | boundary mode
  step  102 | (6.0000, 3.2920) | boundary mode
  step  103 | (6.0000, 3.2883) | boundary mode
  step  104 | (6.0000, 3.2968) | boundary mode
  step  105 | (6.0000, 3.2931) | boundary mode
  step  106 | (6.0000, 3.2894) | boundary mode
  step  107 | (6.0000, 3.2857) | boundary mode
  step  108 | (6.0000, 3.2942) | boundary mode
  step  109 | (6.0000, 3.2905) | boundary mode
  step  110 | (6.0000, 3.2868) | boundary mode
  step  111 | (6.0000, 3.2953) | boundary mode
  step  112 | (6.0000, 3.2916) | boundary mode
  step  113 | (6.0000, 3.2879) | boundary mode
  step  114 | (6.0000, 3.2964) | boundary mode
  step  115 | (6.0000, 3.2927) | boundary mode
  step  116 | (6.0000, 3.2890) | boundary mode
  step  117 | (6.0000, 3.2975) | boundary mode
  step  118 | (6.0000, 3.2938) | boundary mode
  step  119 | (6.0000, 3.2901) | boundary mode
  step  120 | (6.0000, 3.2864) | boundary mode
  step  121 | (6.0000, 3.2949) | boundary mode
  step  122 | (6.0000, 3.2912) | boundary mode
  step  123 | (6.0000, 3.2875) | boundary mode
  step  124 | (6.0000, 3.2960) | boundary mode
  step  125 | (6.0000, 3.2924) | boundary mode
  step  126 | (6.0000, 3.2887) | boundary mode
  step  127 | (6.0000, 3.2972) | boundary mode
  step  128 | (6.0000, 3.2935) | boundary mode
  step  129 | (6.0000, 3.2898) | boundary mode
  step  130 | (6.0000, 3.2861) | boundary mode
  step  131 | (6.0000, 3.2946) | boundary mode
  step  132 | (6.0000, 3.2909) | boundary mode
