SCHOLAR Simulation Log
Scene: 096   Date: 2026-04-17 17:14:13
======================================================================

Family: sparse
Result: SUCCESS  (109 steps)
--------------------------------------------------
  step    0 | (2.3400, 5.0789) | start
  step    1 | (2.3400, 5.0789) | sensed obstacle(s) [8]; frontiers=42
  step    2 | (2.3415, 5.0389) | goal mode: moving directly toward goal
  step    3 | (2.3429, 4.9989) | goal mode: moving directly toward goal
  step    4 | (2.3444, 4.9590) | goal mode: moving directly toward goal
  step    5 | (2.3458, 4.9190) | goal mode: moving directly toward goal
  step    6 | (2.3473, 4.8790) | goal mode: moving directly toward goal
  step    7 | (2.3487, 4.8390) | goal mode: moving directly toward goal
  step    8 | (2.3502, 4.7991) | CIBP replan: boundary→avoid for obs 8
  step    9 | (2.3516, 4.7591) | avoid fallback: push failed for obs 8 (P_safe=0.88, J_push=2.55, J_avoid=3.83)
  step   10 | (2.3531, 4.7191) | goal mode: moving directly toward goal
  step   11 | (2.3531, 4.7191) | sensed obstacle(s) [3]; frontiers=33
  step   12 | (2.3545, 4.6792) | goal mode: moving directly toward goal
  step   13 | (2.3560, 4.6392) | CIBP replan: boundary→avoid for obs 8
  step   14 | (2.3574, 4.5992) | contact mode: pushed obstacle 8 by 0.12; push_history=1
  step   15 | (2.3589, 4.5592) | goal mode: moving directly toward goal
  step   16 | (2.3603, 4.5193) | goal mode: moving directly toward goal
  step   17 | (2.3618, 4.4793) | goal mode: moving directly toward goal
  step   18 | (2.3632, 4.4393) | CIBP replan: boundary→avoid for obs 8
  step   19 | (2.3647, 4.3993) | contact mode: pushed obstacle 3 by 0.12; push_history=2
  step   20 | (2.3661, 4.3594) | goal mode: moving directly toward goal
  step   21 | (2.3676, 4.3194) | contact mode: pushed obstacle 3 by 0.12; push_history=3
  step   22 | (2.3690, 4.2794) | goal mode: moving directly toward goal
  step   23 | (2.3705, 4.2394) | goal mode: moving directly toward goal
  step   24 | (2.3719, 4.1995) | goal mode: moving directly toward goal
  step   25 | (2.3734, 4.1595) | goal mode: moving directly toward goal
  step   26 | (2.3748, 4.1195) | goal mode: moving directly toward goal
  step   27 | (2.3763, 4.0795) | goal mode: moving directly toward goal
  step   28 | (2.3777, 4.0396) | goal mode: moving directly toward goal
  step   29 | (2.3792, 3.9996) | CIBP replan: boundary→avoid for obs 3
  step   30 | (2.3806, 3.9596) | goal mode: moving directly toward goal
  step   31 | (2.3821, 3.9196) | goal mode: moving directly toward goal
  step   32 | (2.3835, 3.8797) | goal mode: moving directly toward goal
  step   33 | (2.3850, 3.8397) | goal mode: moving directly toward goal
  step   34 | (2.3864, 3.7997) | goal mode: moving directly toward goal
  step   35 | (2.3879, 3.7598) | goal mode: moving directly toward goal
  step   36 | (2.3893, 3.7198) | goal mode: moving directly toward goal
  step   37 | (2.3907, 3.6798) | goal mode: moving directly toward goal
  step   38 | (2.3922, 3.6398) | goal mode: moving directly toward goal
  step   39 | (2.3936, 3.5999) | goal mode: moving directly toward goal
  step   40 | (2.3936, 3.5999) | sensed obstacle(s) [10]; frontiers=30
