Bug1 Simulation Log
Scene: 081   Date: 2026-04-15 00:50:26
======================================================================

Family: sparse
Result: SUCCESS  (54 steps)
--------------------------------------------------
  step    0 | (4.7061, 1.2630) | start
  step    1 | (4.6685, 1.3220) | goal mode
  step    2 | (4.6309, 1.3811) | goal mode
  step    3 | (4.5933, 1.4401) | goal mode
  step    4 | (4.5557, 1.4992) | goal mode
  step    5 | (4.5181, 1.5582) | goal mode
  step    6 | (4.4805, 1.6173) | goal mode
  step    7 | (4.4429, 1.6763) | goal mode
  step    8 | (4.4053, 1.7354) | goal mode
  step    9 | (4.3677, 1.7944) | goal mode
  step   10 | (4.3302, 1.8535) | goal mode
  step   11 | (4.2926, 1.9125) | goal mode
  step   12 | (4.2550, 1.9716) | goal mode
  step   13 | (4.2174, 2.0306) | goal mode
  step   14 | (4.1798, 2.0897) | goal mode
  step   15 | (4.1422, 2.1487) | goal mode
  step   16 | (4.1046, 2.2078) | goal mode
  step   17 | (4.0670, 2.2668) | goal mode
  step   18 | (4.0294, 2.3259) | goal mode
  step   19 | (3.9918, 2.3850) | goal mode
  step   20 | (3.9543, 2.4440) | goal mode
  step   21 | (3.9167, 2.5031) | goal mode
  step   22 | (3.8791, 2.5621) | goal mode
  step   23 | (3.8415, 2.6212) | goal mode
  step   24 | (3.8039, 2.6802) | goal mode
  step   25 | (3.7663, 2.7393) | goal mode
  step   26 | (3.7287, 2.7983) | goal mode
  step   27 | (3.6911, 2.8574) | goal mode
  step   28 | (3.6535, 2.9164) | goal mode
  step   29 | (3.6160, 2.9755) | goal mode
  step   30 | (3.5784, 3.0345) | goal mode
  step   31 | (3.5408, 3.0936) | goal mode
  step   32 | (3.5032, 3.1526) | goal mode
  step   33 | (3.4656, 3.2117) | goal mode
  step   34 | (3.4280, 3.2707) | goal mode
  step   35 | (3.3904, 3.3298) | goal mode
  step   36 | (3.3528, 3.3888) | goal mode
  step   37 | (3.3152, 3.4479) | goal mode
  step   38 | (3.2776, 3.5069) | goal mode
  step   39 | (3.2401, 3.5660) | goal mode
  step   40 | (3.2025, 3.6250) | goal mode
  step   41 | (3.1649, 3.6841) | goal mode
  step   42 | (3.1273, 3.7431) | goal mode
  step   43 | (3.0897, 3.8022) | goal mode
  step   44 | (3.0521, 3.8612) | goal mode
  step   45 | (3.0145, 3.9203) | goal mode
  step   46 | (2.9769, 3.9793) | goal mode
  step   47 | (2.9393, 4.0384) | goal mode
  step   48 | (2.9017, 4.0974) | goal mode
  step   49 | (2.8642, 4.1565) | goal mode
  step   50 | (2.8266, 4.2155) | goal mode
  step   51 | (2.7890, 4.2746) | goal mode
  step   52 | (2.7514, 4.3336) | goal mode
  step   53 | (2.7467, 4.3409) | goal reached

Family: cluttered
Result: SUCCESS  (89 steps)
--------------------------------------------------
  step    0 | (4.7061, 1.2630) | start
  step    1 | (4.7061, 1.2630) | sensed obstacle(s) [17]
  step    2 | (4.6685, 1.3220) | goal mode
  step    3 | (4.6309, 1.3811) | goal mode
  step    4 | (4.5933, 1.4401) | goal mode
  step    5 | (4.5557, 1.4992) | goal mode
  step    6 | (4.5181, 1.5582) | goal mode
  step    7 | (4.4805, 1.6173) | goal mode
  step    8 | (4.4805, 1.6173) | sensed obstacle(s) [8]
  step    9 | (4.4429, 1.6763) | goal mode
  step   10 | (4.4429, 1.6763) | sensed obstacle(s) [21]
  step   11 | (4.4053, 1.7354) | goal mode
  step   12 | (4.3677, 1.7944) | goal mode
