SCHOLAR Simulation Log
Scene: 028   Date: 2026-04-19 22:47:35
======================================================================

Family: sparse
Result: SUCCESS  (114 steps)
--------------------------------------------------
  step    0 | (2.4476, 4.7455) | start
  step    1 | (2.4328, 4.7084) | goal mode: moving directly toward goal
  step    2 | (2.4180, 4.6712) | goal mode: moving directly toward goal
  step    3 | (2.4180, 4.6712) | sensed obstacle(s) [5]; frontiers=45
  step    4 | (2.3780, 4.6698) | goal mode: repairing path with D* Lite
  step    5 | (2.3380, 4.6680) | goal mode: repairing path with D* Lite
  step    6 | (2.2988, 4.6600) | goal mode: repairing path with D* Lite
  step    7 | (2.2589, 4.6594) | goal mode: repairing path with D* Lite
  step    8 | (2.2189, 4.6588) | goal mode: repairing path with D* Lite
  step    9 | (2.1789, 4.6581) | goal mode: repairing path with D* Lite
  step   10 | (2.1389, 4.6575) | goal mode: repairing path with D* Lite
  step   11 | (2.0989, 4.6559) | goal mode: repairing path with D* Lite
  step   12 | (2.0589, 4.6543) | goal mode: repairing path with D* Lite
  step   13 | (2.0190, 4.6527) | goal mode: repairing path with D* Lite
  step   14 | (1.9790, 4.6526) | goal mode: repairing path with D* Lite
  step   15 | (1.9390, 4.6524) | goal mode: repairing path with D* Lite
  step   16 | (1.8990, 4.6517) | goal mode: repairing path with D* Lite
  step   17 | (1.8590, 4.6510) | goal mode: repairing path with D* Lite
  step   18 | (1.8190, 4.6508) | goal mode: repairing path with D* Lite
  step   19 | (1.8190, 4.6508) | sensed obstacle(s) [6]; frontiers=43
  step   20 | (1.7790, 4.6506) | goal mode: moving directly toward goal
  step   21 | (1.7390, 4.6504) | goal mode: moving directly toward goal
  step   22 | (1.7276, 4.6121) | goal mode: moving directly toward goal
  step   23 | (1.7163, 4.5737) | goal mode: moving directly toward goal
  step   24 | (1.6962, 4.5391) | goal mode: moving directly toward goal
  step   25 | (1.6762, 4.5045) | goal mode: moving directly toward goal
  step   26 | (1.6617, 4.4672) | goal mode: moving directly toward goal
  step   27 | (1.6473, 4.4299) | goal mode: moving directly toward goal
  step   28 | (1.6328, 4.3926) | goal mode: moving directly toward goal
  step   29 | (1.6184, 4.3553) | goal mode: moving directly toward goal
  step   30 | (1.6039, 4.3180) | goal mode: moving directly toward goal
  step   31 | (1.5894, 4.2807) | goal mode: moving directly toward goal
  step   32 | (1.6134, 4.2487) | goal mode: moving directly toward goal
  step   33 | (1.5815, 4.2246) | goal mode: moving directly toward goal
  step   34 | (1.5496, 4.2005) | goal mode: moving directly toward goal
  step   35 | (1.5371, 4.1625) | goal mode: moving directly toward goal
  step   36 | (1.5246, 4.1246) | goal mode: moving directly toward goal
  step   37 | (1.4917, 4.1018) | goal mode: moving directly toward goal
  step   38 | (1.4588, 4.0790) | goal mode: moving directly toward goal
  step   39 | (1.4259, 4.0563) | goal mode: moving directly toward goal
  step   40 | (1.3930, 4.0335) | goal mode: moving directly toward goal
  step   41 | (1.3601, 4.0108) | goal mode: moving directly toward goal
  step   42 | (1.3224, 3.9973) | goal mode: moving directly toward goal
  step   43 | (1.2847, 3.9838) | goal mode: moving directly toward goal
  step   44 | (1.3093, 3.9523) | goal mode: moving directly toward goal
  step   45 | (1.2701, 3.9444) | goal mode: moving directly toward goal
  step   46 | (1.2538, 3.9078) | goal mode: moving directly toward goal
  step   47 | (1.2222, 3.8833) | goal mode: moving directly toward goal
  step   48 | (1.1906, 3.8589) | goal mode: moving directly toward goal
  step   49 | (1.1715, 3.8237) | goal mode: moving directly toward goal
  step   50 | (1.1524, 3.7886) | goal mode: moving directly toward goal
  step   51 | (1.1442, 3.7494) | goal mode: moving directly toward goal
  step   52 | (1.1360, 3.7103) | goal mode: moving directly toward goal
  step   53 | (1.1278, 3.6711) | goal mode: moving directly toward goal
  step   54 | (1.1278, 3.6711) | sensed obstacle(s) [7]; frontiers=42
  step   55 | (1.1196, 3.6320) | goal mode: moving directly toward goal
  step   56 | (1.1114, 3.5928) | goal mode: moving directly toward goal
  step   57 | (1.1059, 3.5532) | goal mode: moving directly toward goal
  step   58 | (1.1004, 3.5136) | goal mode: moving directly toward goal
  step   59 | (1.0949, 3.4739) | goal mode: moving directly toward goal
  step   60 | (1.0894, 3.4343) | goal mode: moving directly toward goal
  step   61 | (1.0839, 3.3947) | goal mode: moving directly toward goal
  step   62 | (1.0784, 3.3551) | goal mode: moving directly toward goal
  step   63 | (1.0729, 3.3155) | goal mode: moving directly toward goal
  step   64 | (1.0674, 3.2758) | goal mode: moving directly toward goal
  step   65 | (1.0619, 3.2362) | goal mode: moving directly toward goal
  step   66 | (1.0565, 3.1966) | goal mode: moving directly toward goal
  step   67 | (1.0559, 3.1566) | goal mode: moving directly toward goal
  step   68 | (1.0552, 3.1166) | goal mode: moving directly toward goal
  step   69 | (1.0544, 3.0766) | goal mode: moving directly toward goal
  step   70 | (1.0536, 3.0366) | goal mode: moving directly toward goal
  step   71 | (1.0528, 2.9966) | goal mode: moving directly toward goal
  step   72 | (1.0521, 2.9566) | goal mode: moving directly toward goal
  step   73 | (1.0513, 2.9166) | goal mode: moving directly toward goal
  step   74 | (1.0513, 2.9166) | sensed obstacle(s) [4]; frontiers=37
  step   75 | (1.0512, 2.8766) | goal mode: moving directly toward goal
  step   76 | (1.0511, 2.8366) | goal mode: moving directly toward goal
  step   77 | (1.0510, 2.7966) | goal mode: moving directly toward goal
  step   78 | (1.0510, 2.7566) | goal mode: moving directly toward goal
  step   79 | (1.0509, 2.7166) | goal mode: moving directly toward goal
  step   80 | (1.0508, 2.6766) | goal mode: moving directly toward goal
  step   81 | (1.0507, 2.6366) | goal mode: moving directly toward goal
  step   82 | (1.0507, 2.5966) | goal mode: moving directly toward goal
  step   83 | (1.0506, 2.5566) | goal mode: moving directly toward goal
  step   84 | (1.0505, 2.5166) | goal mode: moving directly toward goal
  step   85 | (1.0504, 2.4766) | goal mode: moving directly toward goal
  step   86 | (1.0504, 2.4366) | goal mode: moving directly toward goal
  step   87 | (1.0503, 2.3966) | goal mode: moving directly toward goal
  step   88 | (1.0502, 2.3566) | goal mode: moving directly toward goal
  step   89 | (1.0501, 2.3166) | goal mode: moving directly toward goal
  step   90 | (1.0501, 2.2766) | goal mode: moving directly toward goal
  step   91 | (1.0501, 2.2366) | goal mode: moving directly toward goal
  step   92 | (1.0501, 2.1966) | goal mode: moving directly toward goal
  step   93 | (1.0501, 2.1566) | goal mode: moving directly toward goal
  step   94 | (1.0500, 2.1166) | goal mode: moving directly toward goal
  step   95 | (1.0500, 2.0766) | goal mode: moving directly toward goal
  step   96 | (1.0500, 2.0366) | goal mode: moving directly toward goal
  step   97 | (1.0500, 1.9966) | goal mode: moving directly toward goal
  step   98 | (1.0500, 1.9566) | goal mode: moving directly toward goal
  step   99 | (1.0500, 1.9166) | goal mode: moving directly toward goal
  step  100 | (1.0500, 1.8766) | goal mode: moving directly toward goal
  step  101 | (1.0500, 1.8366) | goal mode: moving directly toward goal
  step  102 | (1.0500, 1.7966) | goal mode: moving directly toward goal
  step  103 | (1.0500, 1.7566) | goal mode: moving directly toward goal
  step  104 | (1.0500, 1.7166) | goal mode: moving directly toward goal
