Bug1 Simulation Log
Scene: 006   Date: 2026-04-15 00:43:46
======================================================================

Family: sparse
Result: SUCCESS  (66 steps)
--------------------------------------------------
  step    0 | (0.9250, 4.5314) | start
  step    1 | (0.9250, 4.5314) | sensed obstacle(s) [6]
  step    2 | (0.9876, 4.5002) | goal mode
  step    3 | (1.0503, 4.4689) | goal mode
  step    4 | (1.0503, 4.4689) | sensed obstacle(s) [7]
  step    5 | (1.1129, 4.4377) | goal mode
  step    6 | (1.1755, 4.4064) | goal mode
  step    7 | (1.2382, 4.3752) | goal mode
  step    8 | (1.3008, 4.3439) | goal mode
  step    9 | (1.3634, 4.3127) | goal mode
  step   10 | (1.4261, 4.2814) | goal mode
  step   11 | (1.4887, 4.2502) | goal mode
  step   12 | (1.4887, 4.2502) | obstacle hit - switching to boundary mode
  step   13 | (1.5471, 4.2888) | boundary mode
  step   14 | (1.5979, 4.3370) | boundary mode
  step   15 | (1.6621, 4.3649) | boundary mode
  step   16 | (1.7263, 4.3928) | boundary mode
  step   17 | (1.7944, 4.4091) | boundary mode
  step   18 | (1.8642, 4.4133) | boundary mode
  step   19 | (1.9338, 4.4054) | boundary mode
  step   20 | (2.0033, 4.3974) | boundary mode
  step   21 | (2.0660, 4.3662) | boundary mode
  step   22 | (2.1286, 4.3349) | boundary mode
  step   23 | (2.1286, 4.3349) | clear path to goal - resuming goal mode
  step   24 | (2.1869, 4.2962) | goal mode
  step   25 | (2.2452, 4.2574) | goal mode
  step   26 | (2.3034, 4.2186) | goal mode
  step   27 | (2.3617, 4.1798) | goal mode
  step   28 | (2.4200, 4.1410) | goal mode
  step   29 | (2.4783, 4.1022) | goal mode
  step   30 | (2.5365, 4.0635) | goal mode
  step   31 | (2.5948, 4.0247) | goal mode
  step   32 | (2.6531, 3.9859) | goal mode
  step   33 | (2.7114, 3.9471) | goal mode
  step   34 | (2.7696, 3.9083) | goal mode
  step   35 | (2.8279, 3.8696) | goal mode
  step   36 | (2.8862, 3.8308) | goal mode
  step   37 | (2.9445, 3.7920) | goal mode
  step   38 | (3.0027, 3.7532) | goal mode
  step   39 | (3.0610, 3.7144) | goal mode
  step   40 | (3.1193, 3.6756) | goal mode
  step   41 | (3.1776, 3.6369) | goal mode
  step   42 | (3.2358, 3.5981) | goal mode
  step   43 | (3.2941, 3.5593) | goal mode
  step   44 | (3.3524, 3.5205) | goal mode
  step   45 | (3.4107, 3.4817) | goal mode
  step   46 | (3.4689, 3.4430) | goal mode
  step   47 | (3.5272, 3.4042) | goal mode
  step   48 | (3.5855, 3.3654) | goal mode
  step   49 | (3.6438, 3.3266) | goal mode
  step   50 | (3.7020, 3.2878) | goal mode
  step   51 | (3.7603, 3.2490) | goal mode
  step   52 | (3.8186, 3.2103) | goal mode
  step   53 | (3.8769, 3.1715) | goal mode
  step   54 | (3.9351, 3.1327) | goal mode
  step   55 | (3.9934, 3.0939) | goal mode
  step   56 | (4.0517, 3.0551) | goal mode
  step   57 | (4.1100, 3.0164) | goal mode
  step   58 | (4.1682, 2.9776) | goal mode
  step   59 | (4.2265, 2.9388) | goal mode
  step   60 | (4.2848, 2.9000) | goal mode
  step   61 | (4.3431, 2.8612) | goal mode
  step   62 | (4.4013, 2.8224) | goal mode
  step   63 | (4.4596, 2.7837) | goal mode
  step   64 | (4.5179, 2.7449) | goal mode
  step   65 | (4.5544, 2.7206) | goal reached

Family: cluttered
Result: SUCCESS  (97 steps)
--------------------------------------------------
  step    0 | (0.9250, 4.5314) | start
  step    1 | (0.9250, 4.5314) | sensed obstacle(s) [6, 13, 16, 18]
  step    2 | (0.9876, 4.5002) | goal mode
  step    3 | (1.0503, 4.4689) | goal mode
  step    4 | (1.0503, 4.4689) | sensed obstacle(s) [7, 9]
  step    5 | (1.1129, 4.4377) | goal mode
  step    6 | (1.1755, 4.4064) | goal mode
  step    7 | (1.2382, 4.3752) | goal mode
  step    8 | (1.3008, 4.3439) | goal mode
  step    9 | (1.3634, 4.3127) | goal mode
  step   10 | (1.4261, 4.2814) | goal mode
  step   11 | (1.4887, 4.2502) | goal mode
  step   12 | (1.4887, 4.2502) | obstacle hit - switching to boundary mode
  step   13 | (1.5471, 4.2888) | boundary mode
  step   14 | (1.5979, 4.3370) | boundary mode
