Bug1 Simulation Log
Scene: 095   Date: 2026-04-15 00:51:20
======================================================================

Family: sparse
Result: SUCCESS  (126 steps)
--------------------------------------------------
  step    0 | (3.9350, 4.9097) | start
  step    1 | (3.9350, 4.9097) | sensed obstacle(s) [7]
  step    2 | (3.9181, 4.8418) | goal mode
  step    3 | (3.9181, 4.8418) | sensed obstacle(s) [3]
  step    4 | (3.9012, 4.7738) | goal mode
  step    5 | (3.8844, 4.7059) | goal mode
  step    6 | (3.8675, 4.6380) | goal mode
  step    7 | (3.8506, 4.5700) | goal mode
  step    8 | (3.8337, 4.5021) | goal mode
  step    9 | (3.8169, 4.4342) | goal mode
  step   10 | (3.8000, 4.3662) | goal mode
  step   11 | (3.8000, 4.3662) | obstacle hit - switching to boundary mode
  step   12 | (3.7952, 4.2964) | boundary mode
  step   13 | (3.7952, 4.2964) | sensed obstacle(s) [11]
  step   14 | (3.8364, 4.2398) | boundary mode
  step   15 | (3.8671, 4.1769) | boundary mode
  step   16 | (3.8865, 4.1096) | boundary mode
  step   17 | (3.8865, 4.1096) | sensed obstacle(s) [10]
  step   18 | (3.9058, 4.0424) | boundary mode
  step   19 | (3.9010, 3.9725) | boundary mode
  step   20 | (3.8962, 3.9027) | boundary mode
  step   21 | (3.8962, 3.9027) | clear path to goal - resuming goal mode
  step   22 | (3.8754, 3.8359) | goal mode
  step   23 | (3.8546, 3.7690) | goal mode
  step   24 | (3.8339, 3.7022) | goal mode
  step   25 | (3.8131, 3.6353) | goal mode
  step   26 | (3.7923, 3.5685) | goal mode
  step   27 | (3.7715, 3.5016) | goal mode
  step   28 | (3.7508, 3.4348) | goal mode
  step   29 | (3.7300, 3.3679) | goal mode
  step   30 | (3.7092, 3.3011) | goal mode
  step   31 | (3.6884, 3.2342) | goal mode
  step   32 | (3.6676, 3.1674) | goal mode
  step   33 | (3.6469, 3.1006) | goal mode
  step   34 | (3.6469, 3.1006) | sensed obstacle(s) [0]
  step   35 | (3.6261, 3.0337) | goal mode
  step   36 | (3.6053, 2.9669) | goal mode
  step   37 | (3.5845, 2.9000) | goal mode
  step   38 | (3.5637, 2.8332) | goal mode
  step   39 | (3.5430, 2.7663) | goal mode
  step   40 | (3.5222, 2.6995) | goal mode
  step   41 | (3.5014, 2.6326) | goal mode
  step   42 | (3.5014, 2.6326) | sensed obstacle(s) [2]
  step   43 | (3.5014, 2.6326) | obstacle hit - switching to boundary mode
  step   44 | (3.5168, 2.5644) | boundary mode
  step   45 | (3.5643, 2.5129) | boundary mode
