Bug1 Simulation Log
Scene: 099   Date: 2026-04-14 19:09:35
======================================================================

Family: sparse
Result: SUCCESS  (118 steps)
--------------------------------------------------
  step    0 | (0.4889, 1.4892) | start
  step    1 | (0.5552, 1.5115) | goal mode
  step    2 | (0.6215, 1.5339) | goal mode
  step    3 | (0.6879, 1.5562) | goal mode
  step    4 | (0.7542, 1.5785) | goal mode
  step    5 | (0.8206, 1.6009) | goal mode
  step    6 | (0.8869, 1.6232) | goal mode
  step    7 | (0.9533, 1.6455) | goal mode
  step    8 | (1.0196, 1.6679) | goal mode
  step    9 | (1.0859, 1.6902) | goal mode
  step   10 | (1.1523, 1.7125) | goal mode
  step   11 | (1.2186, 1.7349) | goal mode
  step   12 | (1.2850, 1.7572) | goal mode
  step   13 | (1.2850, 1.7572) | sensed obstacle(s) [10]
  step   14 | (1.3513, 1.7795) | goal mode
  step   15 | (1.4177, 1.8018) | goal mode
  step   16 | (1.4840, 1.8242) | goal mode
  step   17 | (1.4840, 1.8242) | sensed obstacle(s) [0]
  step   18 | (1.5503, 1.8465) | goal mode
  step   19 | (1.6167, 1.8688) | goal mode
  step   20 | (1.6830, 1.8912) | goal mode
  step   21 | (1.7494, 1.9135) | goal mode
  step   22 | (1.8157, 1.9358) | goal mode
  step   23 | (1.8157, 1.9358) | obstacle hit - switching to boundary mode
  step   24 | (1.7632, 1.9821) | boundary mode
  step   25 | (1.7195, 2.0368) | boundary mode
  step   26 | (1.6758, 2.0915) | boundary mode
  step   27 | (1.6535, 2.1579) | boundary mode
  step   28 | (1.6312, 2.2242) | boundary mode
  step   29 | (1.6088, 2.2906) | boundary mode
  step   30 | (1.6105, 2.3605) | boundary mode
  step   31 | (1.5454, 2.3861) | boundary mode
  step   32 | (1.4790, 2.3637) | boundary mode
  step   33 | (1.4098, 2.3533) | boundary mode
  step   34 | (1.3406, 2.3428) | boundary mode
  step   35 | (1.2720, 2.3566) | boundary mode
  step   36 | (1.2068, 2.3822) | boundary mode
  step   37 | (1.1416, 2.4077) | boundary mode
  step   38 | (1.0891, 2.4540) | boundary mode
  step   39 | (1.0366, 2.5003) | boundary mode
  step   40 | (0.9929, 2.5550) | boundary mode
  step   41 | (0.9594, 2.6164) | boundary mode
  step   42 | (0.9371, 2.6828) | boundary mode
  step   43 | (0.9266, 2.7520) | boundary mode
  step   44 | (0.9161, 2.8212) | boundary mode
  step   45 | (0.9300, 2.8898) | boundary mode
  step   46 | (0.9555, 2.9550) | boundary mode
  step   47 | (0.9810, 3.0202) | boundary mode
  step   48 | (1.0175, 3.0799) | boundary mode
  step   49 | (1.0638, 3.1324) | boundary mode
  step   50 | (1.1185, 3.1761) | boundary mode
  step   51 | (1.1185, 3.1761) | sensed obstacle(s) [12]
  step   52 | (1.1800, 3.2096) | boundary mode
  step   53 | (1.2463, 3.2320) | boundary mode
  step   54 | (1.3155, 3.2424) | boundary mode
  step   55 | (1.3847, 3.2529) | boundary mode
  step   56 | (1.3847, 3.2529) | clear path to goal - resuming goal mode
  step   57 | (1.4547, 3.2516) | goal mode
  step   58 | (1.5247, 3.2503) | goal mode
  step   59 | (1.5947, 3.2489) | goal mode
  step   60 | (1.6647, 3.2476) | goal mode
  step   61 | (1.7347, 3.2463) | goal mode
  step   62 | (1.8047, 3.2449) | goal mode
  step   63 | (1.8746, 3.2436) | goal mode
  step   64 | (1.9446, 3.2423) | goal mode
  step   65 | (2.0146, 3.2410) | goal mode
  step   66 | (2.0846, 3.2396) | goal mode
  step   67 | (2.1546, 3.2383) | goal mode
  step   68 | (2.2246, 3.2370) | goal mode
  step   69 | (2.2946, 3.2357) | goal mode
  step   70 | (2.3646, 3.2343) | goal mode
  step   71 | (2.4345, 3.2330) | goal mode
  step   72 | (2.5045, 3.2317) | goal mode
  step   73 | (2.5745, 3.2304) | goal mode
  step   74 | (2.6445, 3.2290) | goal mode
  step   75 | (2.7145, 3.2277) | goal mode
  step   76 | (2.7845, 3.2264) | goal mode
  step   77 | (2.8545, 3.2251) | goal mode
  step   78 | (2.9245, 3.2237) | goal mode
  step   79 | (2.9944, 3.2224) | goal mode
  step   80 | (3.0644, 3.2211) | goal mode
  step   81 | (3.1344, 3.2197) | goal mode
  step   82 | (3.2044, 3.2184) | goal mode
  step   83 | (3.2744, 3.2171) | goal mode
  step   84 | (3.3444, 3.2158) | goal mode
  step   85 | (3.4144, 3.2144) | goal mode
  step   86 | (3.4844, 3.2131) | goal mode
  step   87 | (3.5543, 3.2118) | goal mode
  step   88 | (3.6243, 3.2105) | goal mode
  step   89 | (3.6243, 3.2105) | sensed obstacle(s) [4]
  step   90 | (3.6943, 3.2091) | goal mode
  step   91 | (3.7643, 3.2078) | goal mode
  step   92 | (3.8343, 3.2065) | goal mode
  step   93 | (3.9043, 3.2052) | goal mode
  step   94 | (3.9743, 3.2038) | goal mode
  step   95 | (4.0443, 3.2025) | goal mode
  step   96 | (4.1142, 3.2012) | goal mode
  step   97 | (4.1842, 3.1999) | goal mode
  step   98 | (4.2542, 3.1985) | goal mode
  step   99 | (4.3242, 3.1972) | goal mode
  step  100 | (4.3942, 3.1959) | goal mode
  step  101 | (4.4642, 3.1945) | goal mode
  step  102 | (4.5342, 3.1932) | goal mode
  step  103 | (4.6042, 3.1919) | goal mode
  step  104 | (4.6042, 3.1919) | sensed obstacle(s) [14]
  step  105 | (4.6741, 3.1906) | goal mode
  step  106 | (4.7441, 3.1892) | goal mode
  step  107 | (4.8141, 3.1879) | goal mode
  step  108 | (4.8841, 3.1866) | goal mode
  step  109 | (4.9541, 3.1853) | goal mode
  step  110 | (5.0241, 3.1839) | goal mode
  step  111 | (5.0941, 3.1826) | goal mode
  step  112 | (5.1641, 3.1813) | goal mode
  step  113 | (5.2340, 3.1800) | goal mode
  step  114 | (5.3040, 3.1786) | goal mode
  step  115 | (5.3740, 3.1773) | goal mode
  step  116 | (5.4440, 3.1760) | goal mode
  step  117 | (5.4968, 3.1750) | goal reached

Family: cluttered
Result: SUCCESS  (322 steps)
--------------------------------------------------
  step    0 | (0.4889, 1.4892) | start
  step    1 | (0.4889, 1.4892) | sensed obstacle(s) [16]
  step    2 | (0.5552, 1.5115) | goal mode
  step    3 | (0.6215, 1.5339) | goal mode
  step    4 | (0.6879, 1.5562) | goal mode
  step    5 | (0.6879, 1.5562) | sensed obstacle(s) [28]
  step    6 | (0.7542, 1.5785) | goal mode
  step    7 | (0.8206, 1.6009) | goal mode
  step    8 | (0.8869, 1.6232) | goal mode
  step    9 | (0.9533, 1.6455) | goal mode
  step   10 | (1.0196, 1.6679) | goal mode
  step   11 | (1.0859, 1.6902) | goal mode
  step   12 | (1.0859, 1.6902) | sensed obstacle(s) [24]
  step   13 | (1.1523, 1.7125) | goal mode
  step   14 | (1.2186, 1.7349) | goal mode
  step   15 | (1.2186, 1.7349) | obstacle hit - switching to boundary mode
  step   16 | (1.2649, 1.7874) | boundary mode
  step   17 | (1.2649, 1.7874) | sensed obstacle(s) [10, 23]
  step   18 | (1.3014, 1.8471) | boundary mode
  step   19 | (1.3014, 1.8471) | sensed obstacle(s) [0]
  step   20 | (1.3561, 1.8908) | boundary mode
  step   21 | (1.4175, 1.9243) | boundary mode
  step   22 | (1.4839, 1.9466) | boundary mode
  step   23 | (1.5539, 1.9449) | boundary mode
  step   24 | (1.6238, 1.9432) | boundary mode
  step   25 | (1.6890, 1.9177) | boundary mode
  step   26 | (1.7415, 1.8714) | boundary mode
  step   27 | (1.7940, 1.8251) | boundary mode
  step   28 | (1.8275, 1.7637) | boundary mode
  step   29 | (1.8823, 1.8073) | boundary mode
  step   30 | (1.9370, 1.8510) | boundary mode
  step   31 | (1.8772, 1.8875) | boundary mode
  step   32 | (1.8175, 1.9239) | boundary mode
  step   33 | (1.7649, 1.9702) | boundary mode
  step   34 | (1.7213, 2.0249) | boundary mode
  step   35 | (1.6878, 2.0864) | boundary mode
  step   36 | (1.6542, 2.1478) | boundary mode
  step   37 | (1.6319, 2.2142) | boundary mode
  step   38 | (1.6096, 2.2805) | boundary mode
  step   39 | (1.6113, 2.3505) | boundary mode
  step   40 | (1.6130, 2.4205) | boundary mode
  step   41 | (1.5515, 2.3870) | boundary mode
  step   42 | (1.4852, 2.3646) | boundary mode
  step   43 | (1.4160, 2.3542) | boundary mode
  step   44 | (1.3468, 2.3437) | boundary mode
  step   45 | (1.2781, 2.3575) | boundary mode
  step   46 | (1.2130, 2.3831) | boundary mode
  step   47 | (1.1478, 2.4086) | boundary mode
  step   48 | (1.1478, 2.4086) | sensed obstacle(s) [25]
  step   49 | (1.0880, 2.4451) | boundary mode
  step   50 | (1.0355, 2.4914) | boundary mode
  step   51 | (0.9919, 2.5461) | boundary mode
  step   52 | (0.9583, 2.6075) | boundary mode
  step   53 | (0.9360, 2.6739) | boundary mode
  step   54 | (0.9255, 2.7431) | boundary mode
  step   55 | (0.9255, 2.7431) | sensed obstacle(s) [30]
  step   56 | (0.9272, 2.8130) | boundary mode
  step   57 | (0.9289, 2.8830) | boundary mode
  step   58 | (0.9428, 2.9516) | boundary mode
  step   59 | (0.9792, 3.0114) | boundary mode
  step   60 | (1.0157, 3.0711) | boundary mode
  step   61 | (1.0620, 3.1237) | boundary mode
  step   62 | (1.1167, 3.1673) | boundary mode
  step   63 | (1.1167, 3.1673) | sensed obstacle(s) [12]
  step   64 | (1.1782, 3.2008) | boundary mode
  step   65 | (1.2396, 3.2344) | boundary mode
  step   66 | (1.3088, 3.2448) | boundary mode
  step   67 | (1.3780, 3.2553) | boundary mode
  step   68 | (1.3780, 3.2553) | clear path to goal - resuming goal mode
  step   69 | (1.4480, 3.2539) | goal mode
  step   70 | (1.5180, 3.2526) | goal mode
  step   71 | (1.5180, 3.2526) | sensed obstacle(s) [18]
  step   72 | (1.5880, 3.2512) | goal mode
  step   73 | (1.6580, 3.2498) | goal mode
  step   74 | (1.7280, 3.2485) | goal mode
  step   75 | (1.7980, 3.2471) | goal mode
  step   76 | (1.8679, 3.2458) | goal mode
  step   77 | (1.9379, 3.2444) | goal mode
  step   78 | (2.0079, 3.2430) | goal mode
  step   79 | (2.0079, 3.2430) | obstacle hit - switching to boundary mode
  step   80 | (2.0214, 3.3117) | boundary mode
  step   81 | (2.0228, 3.3817) | boundary mode
  step   82 | (2.0363, 3.4504) | boundary mode
  step   83 | (2.0615, 3.5157) | boundary mode
  step   84 | (2.0867, 3.5810) | boundary mode
  step   85 | (2.1229, 3.6409) | boundary mode
  step   86 | (2.1689, 3.6936) | boundary mode
  step   87 | (2.2234, 3.7376) | boundary mode
  step   88 | (2.2779, 3.7815) | boundary mode
  step   89 | (2.3392, 3.8153) | boundary mode
  step   90 | (2.4054, 3.8380) | boundary mode
  step   91 | (2.4717, 3.8606) | boundary mode
  step   92 | (2.5416, 3.8593) | boundary mode
  step   93 | (2.5416, 3.8593) | sensed obstacle(s) [21]
  step   94 | (2.6116, 3.8579) | boundary mode
  step   95 | (2.6816, 3.8566) | boundary mode
  step   96 | (2.7469, 3.8313) | boundary mode
  step   97 | (2.8122, 3.8061) | boundary mode
  step   98 | (2.8721, 3.7699) | boundary mode
  step   99 | (2.9321, 3.7338) | boundary mode
  step  100 | (2.9760, 3.6793) | boundary mode
  step  101 | (3.0200, 3.6248) | boundary mode
  step  102 | (3.0200, 3.6248) | sensed obstacle(s) [38]
  step  103 | (3.0538, 3.5635) | boundary mode
  step  104 | (3.0538, 3.5635) | clear path to goal - resuming goal mode
  step  105 | (3.1229, 3.5525) | goal mode
  step  106 | (3.1920, 3.5415) | goal mode
  step  107 | (3.2612, 3.5305) | goal mode
  step  108 | (3.2612, 3.5305) | sensed obstacle(s) [31]
  step  109 | (3.3303, 3.5195) | goal mode
  step  110 | (3.3994, 3.5085) | goal mode
  step  111 | (3.4686, 3.4975) | goal mode
  step  112 | (3.5377, 3.4865) | goal mode
  step  113 | (3.6068, 3.4755) | goal mode
  step  114 | (3.6759, 3.4645) | goal mode
  step  115 | (3.6759, 3.4645) | sensed obstacle(s) [19]
  step  116 | (3.7451, 3.4536) | goal mode
  step  117 | (3.7451, 3.4536) | obstacle hit - switching to boundary mode
  step  118 | (3.8104, 3.4786) | boundary mode
  step  119 | (3.8633, 3.5245) | boundary mode
  step  120 | (3.9287, 3.5495) | boundary mode
  step  121 | (3.9940, 3.5746) | boundary mode
