Bug2 Simulation Log
Scene: 053   Date: 2026-04-15 14:24:54
======================================================================

Family: sparse
Result: SUCCESS  (181 steps)
--------------------------------------------------
  step    0 | (4.8268, 0.6376) | start
  step    1 | (4.8268, 0.6376) | sensed [0]
  step    2 | (4.7859, 0.6945) | goal mode
  step    3 | (4.7451, 0.7514) | goal mode
  step    4 | (4.7043, 0.8083) | goal mode
  step    5 | (4.6635, 0.8651) | goal mode
  step    6 | (4.6227, 0.9220) | goal mode
  step    7 | (4.6227, 0.9220) | obstacle hit (d=5.68) — boundary mode
  step    8 | (4.5738, 0.8720) | boundary mode
  step    9 | (4.5169, 0.8312) | boundary mode
  step   10 | (4.4495, 0.8123) | boundary mode
  step   11 | (4.3821, 0.7934) | boundary mode
  step   12 | (4.3123, 0.7987) | boundary mode
  step   13 | (4.2425, 0.8040) | boundary mode
  step   14 | (4.1787, 0.8328) | boundary mode
  step   15 | (4.1209, 0.8723) | boundary mode
  step   16 | (4.0631, 0.9118) | boundary mode
  step   17 | (4.0223, 0.9687) | boundary mode
  step   18 | (3.9920, 1.0318) | boundary mode
  step   19 | (3.9731, 1.0992) | boundary mode
  step   20 | (3.9662, 1.1688) | boundary mode
  step   21 | (3.9715, 1.2386) | boundary mode
  step   22 | (4.0004, 1.3024) | boundary mode
  step   23 | (4.0292, 1.3662) | boundary mode
  step   24 | (4.0687, 1.4240) | boundary mode
  step   25 | (4.1256, 1.4648) | boundary mode
  step   26 | (4.1256, 1.4648) | m-line crossed (d=4.95 < hit=5.68) — goal mode
  step   27 | (4.0858, 1.5224) | goal mode
  step   28 | (4.0460, 1.5800) | goal mode
  step   29 | (4.0062, 1.6376) | goal mode
  step   30 | (3.9664, 1.6951) | goal mode
  step   31 | (3.9266, 1.7527) | goal mode
  step   32 | (3.9266, 1.7527) | sensed [4]
  step   33 | (3.8868, 1.8103) | goal mode
  step   34 | (3.8470, 1.8679) | goal mode
  step   35 | (3.8073, 1.9255) | goal mode
  step   36 | (3.7675, 1.9831) | goal mode
  step   37 | (3.7277, 2.0407) | goal mode
  step   38 | (3.6879, 2.0983) | goal mode
  step   39 | (3.6481, 2.1559) | goal mode
  step   40 | (3.6083, 2.2134) | goal mode
  step   41 | (3.5685, 2.2710) | goal mode
  step   42 | (3.5287, 2.3286) | goal mode
  step   43 | (3.4889, 2.3862) | goal mode
  step   44 | (3.4889, 2.3862) | sensed [3]
  step   45 | (3.4491, 2.4438) | goal mode
  step   46 | (3.4093, 2.5014) | goal mode
  step   47 | (3.3695, 2.5590) | goal mode
  step   48 | (3.3297, 2.6166) | goal mode
  step   49 | (3.2899, 2.6742) | goal mode
  step   50 | (3.2501, 2.7317) | goal mode
  step   51 | (3.2103, 2.7893) | goal mode
  step   52 | (3.1706, 2.8469) | goal mode
  step   53 | (3.1308, 2.9045) | goal mode
  step   54 | (3.0910, 2.9621) | goal mode
  step   55 | (3.0512, 3.0197) | goal mode
  step   56 | (3.0114, 3.0773) | goal mode
  step   57 | (2.9716, 3.1349) | goal mode
  step   58 | (2.9318, 3.1925) | goal mode
  step   59 | (2.8920, 3.2500) | goal mode
  step   60 | (2.8522, 3.3076) | goal mode
  step   61 | (2.8522, 3.3076) | sensed [2]
  step   62 | (2.8124, 3.3652) | goal mode
  step   63 | (2.7726, 3.4228) | goal mode
  step   64 | (2.7328, 3.4804) | goal mode
  step   65 | (2.6930, 3.5380) | goal mode
  step   66 | (2.6532, 3.5956) | goal mode
  step   67 | (2.6134, 3.6532) | goal mode
  step   68 | (2.5737, 3.7107) | goal mode
  step   69 | (2.5339, 3.7683) | goal mode
  step   70 | (2.5339, 3.7683) | obstacle hit (d=2.15) — boundary mode
  step   71 | (2.5039, 3.7051) | boundary mode
  step   72 | (2.4739, 3.6418) | boundary mode
  step   73 | (2.4439, 3.5786) | boundary mode
  step   74 | (2.4439, 3.5786) | sensed [8]
  step   75 | (2.4034, 3.5215) | boundary mode
  step   76 | (2.3536, 3.4723) | boundary mode
  step   77 | (2.2960, 3.4325) | boundary mode
  step   78 | (2.2324, 3.4033) | boundary mode
  step   79 | (2.1688, 3.3741) | boundary mode
  step   80 | (2.0990, 3.3684) | boundary mode
  step   81 | (2.0292, 3.3628) | boundary mode
  step   82 | (2.0107, 3.2953) | boundary mode
  step   83 | (2.0164, 3.2255) | boundary mode
  step   84 | (2.0220, 3.1557) | boundary mode
  step   85 | (2.0220, 3.1557) | sensed [7]
  step   86 | (2.0155, 3.0860) | boundary mode
  step   87 | (1.9970, 3.0185) | boundary mode
  step   88 | (1.9784, 2.9510) | boundary mode
  step   89 | (1.9485, 2.8878) | boundary mode
  step   90 | (1.9080, 2.8307) | boundary mode
  step   91 | (1.8581, 2.7815) | boundary mode
  step   92 | (1.8083, 2.7323) | boundary mode
  step   93 | (1.7508, 2.6925) | boundary mode
  step   94 | (1.8078, 2.6520) | boundary mode
  step   95 | (1.8570, 2.6022) | boundary mode
  step   96 | (1.8968, 2.5446) | boundary mode
  step   97 | (1.9145, 2.4769) | boundary mode
  step   98 | (1.9322, 2.4092) | boundary mode
  step   99 | (1.9379, 2.3394) | boundary mode
  step  100 | (1.9194, 2.2719) | boundary mode
  step  101 | (1.9008, 2.2044) | boundary mode
  step  102 | (1.8708, 2.1411) | boundary mode
  step  103 | (1.8210, 2.0920) | boundary mode
  step  104 | (1.7712, 2.0428) | boundary mode
  step  105 | (1.7136, 2.0030) | boundary mode
  step  106 | (1.6459, 1.9853) | boundary mode
  step  107 | (1.6459, 1.9853) | sensed [1]
  step  108 | (1.5782, 1.9676) | boundary mode
  step  109 | (1.5085, 1.9741) | boundary mode
  step  110 | (1.4388, 1.9806) | boundary mode
  step  111 | (1.3755, 2.0106) | boundary mode
  step  112 | (1.3123, 2.0406) | boundary mode
  step  113 | (1.2631, 2.0904) | boundary mode
  step  114 | (1.2139, 2.1402) | boundary mode
  step  115 | (1.1847, 2.2038) | boundary mode
  step  116 | (1.1555, 2.2675) | boundary mode
  step  117 | (1.1499, 2.3372) | boundary mode
  step  118 | (1.1442, 2.4070) | boundary mode
  step  119 | (1.1627, 2.4745) | boundary mode
  step  120 | (1.1927, 2.5378) | boundary mode
  step  121 | (1.2227, 2.6010) | boundary mode
  step  122 | (1.2050, 2.6687) | boundary mode
  step  123 | (1.1417, 2.6987) | boundary mode
  step  124 | (1.0846, 2.7392) | boundary mode
  step  125 | (1.0355, 2.7890) | boundary mode
  step  126 | (0.9863, 2.8388) | boundary mode
  step  127 | (0.9571, 2.9024) | boundary mode
  step  128 | (0.9173, 2.9600) | boundary mode
  step  129 | (0.8996, 3.0278) | boundary mode
  step  130 | (0.8819, 3.0955) | boundary mode
  step  131 | (0.8762, 3.1653) | boundary mode
  step  132 | (0.8828, 3.2350) | boundary mode
  step  133 | (0.8893, 3.3046) | boundary mode
  step  134 | (0.8893, 3.3046) | sensed [6]
  step  135 | (0.9078, 3.3721) | boundary mode
  step  136 | (0.9378, 3.4354) | boundary mode
  step  137 | (0.9783, 3.4925) | boundary mode
  step  138 | (1.0188, 3.5496) | boundary mode
  step  139 | (1.0686, 3.5988) | boundary mode
  step  140 | (1.1184, 3.6480) | boundary mode
  step  141 | (1.1760, 3.6878) | boundary mode
  step  142 | (1.2396, 3.7169) | boundary mode
  step  143 | (1.3074, 3.7346) | boundary mode
  step  144 | (1.3751, 3.7523) | boundary mode
  step  145 | (1.4449, 3.7580) | boundary mode
  step  146 | (1.5145, 3.7515) | boundary mode
  step  147 | (1.5445, 3.8147) | boundary mode
  step  148 | (1.5511, 3.8844) | boundary mode
  step  149 | (1.5576, 3.9541) | boundary mode
  step  150 | (1.5761, 4.0216) | boundary mode
  step  151 | (1.6061, 4.0849) | boundary mode
  step  152 | (1.6466, 4.1420) | boundary mode
  step  153 | (1.6871, 4.1991) | boundary mode
  step  154 | (1.7369, 4.2482) | boundary mode
  step  155 | (1.8005, 4.2774) | boundary mode
  step  156 | (1.8642, 4.3066) | boundary mode
  step  157 | (1.9319, 4.3243) | boundary mode
  step  158 | (1.9996, 4.3420) | boundary mode
  step  159 | (1.9996, 4.3420) | m-line crossed (d=1.38 < hit=2.15) — goal mode
  step  160 | (1.9647, 4.4027) | goal mode
  step  161 | (1.9298, 4.4634) | goal mode
  step  162 | (1.8949, 4.5240) | goal mode
  step  163 | (1.8600, 4.5847) | goal mode
  step  164 | (1.8251, 4.6454) | goal mode
  step  165 | (1.7901, 4.7061) | goal mode
  step  166 | (1.7901, 4.7061) | sensed [5]
  step  167 | (1.7552, 4.7667) | goal mode
  step  168 | (1.7203, 4.8274) | goal mode
  step  169 | (1.6854, 4.8881) | goal mode
  step  170 | (1.6505, 4.9487) | goal mode
  step  171 | (1.6156, 5.0094) | goal mode
  step  172 | (1.5807, 5.0701) | goal mode
  step  173 | (1.5458, 5.1308) | goal mode
  step  174 | (1.5108, 5.1914) | goal mode
  step  175 | (1.4759, 5.2521) | goal mode
  step  176 | (1.4410, 5.3128) | goal mode
  step  177 | (1.4061, 5.3734) | goal mode
  step  178 | (1.3712, 5.4341) | goal mode
  step  179 | (1.3363, 5.4948) | goal mode
  step  180 | (1.3134, 5.5346) | goal reached

Family: cluttered
Result: SUCCESS  (301 steps)
--------------------------------------------------
  step    0 | (4.8268, 0.6376) | start
  step    1 | (4.8268, 0.6376) | sensed [0]
  step    2 | (4.7859, 0.6945) | goal mode
  step    3 | (4.7451, 0.7514) | goal mode
  step    4 | (4.7043, 0.8083) | goal mode
  step    5 | (4.7043, 0.8083) | sensed [14]
  step    6 | (4.6635, 0.8651) | goal mode
  step    7 | (4.6227, 0.9220) | goal mode
  step    8 | (4.6227, 0.9220) | sensed [15]
  step    9 | (4.6227, 0.9220) | obstacle hit (d=5.68) — boundary mode
  step   10 | (4.5738, 0.8720) | boundary mode
  step   11 | (4.5169, 0.8312) | boundary mode
  step   12 | (4.4495, 0.8123) | boundary mode
  step   13 | (4.3821, 0.7934) | boundary mode
  step   14 | (4.3123, 0.7987) | boundary mode
  step   15 | (4.2425, 0.8040) | boundary mode
  step   16 | (4.1787, 0.8328) | boundary mode
