Bug1 Simulation Log
Scene: 073   Date: 2026-04-15 00:50:51
======================================================================

Family: sparse
Result: SUCCESS  (81 steps)
--------------------------------------------------
  step    0 | (1.0130, 1.7510) | start
  step    1 | (1.0792, 1.7283) | goal mode
  step    2 | (1.1454, 1.7056) | goal mode
  step    3 | (1.2116, 1.6829) | goal mode
  step    4 | (1.2779, 1.6601) | goal mode
  step    5 | (1.2779, 1.6601) | sensed obstacle(s) [6]
  step    6 | (1.3441, 1.6374) | goal mode
  step    7 | (1.4103, 1.6147) | goal mode
  step    8 | (1.4765, 1.5920) | goal mode
  step    9 | (1.4765, 1.5920) | sensed obstacle(s) [12]
  step   10 | (1.5427, 1.5693) | goal mode
  step   11 | (1.6089, 1.5466) | goal mode
  step   12 | (1.6751, 1.5238) | goal mode
  step   13 | (1.7413, 1.5011) | goal mode
  step   14 | (1.8075, 1.4784) | goal mode
  step   15 | (1.8738, 1.4557) | goal mode
  step   16 | (1.9400, 1.4330) | goal mode
  step   17 | (1.9400, 1.4330) | obstacle hit - switching to boundary mode
  step   18 | (1.9840, 1.4874) | boundary mode
  step   19 | (1.9588, 1.5527) | boundary mode
  step   20 | (1.8975, 1.5866) | boundary mode
  step   21 | (1.8516, 1.6394) | boundary mode
  step   22 | (1.8056, 1.6922) | boundary mode
  step   23 | (1.7695, 1.7521) | boundary mode
  step   24 | (1.7443, 1.8175) | boundary mode
  step   25 | (1.7443, 1.8175) | sensed obstacle(s) [9]
  step   26 | (1.7309, 1.8862) | boundary mode
  step   27 | (1.7296, 1.9561) | boundary mode
  step   28 | (1.7405, 2.0253) | boundary mode
  step   29 | (1.7513, 2.0944) | boundary mode
  step   30 | (1.7740, 2.1607) | boundary mode
  step   31 | (1.8180, 2.2151) | boundary mode
  step   32 | (1.8620, 2.2695) | boundary mode
  step   33 | (1.9148, 2.3155) | boundary mode
  step   34 | (1.9748, 2.3516) | boundary mode
  step   35 | (2.0347, 2.3878) | boundary mode
  step   36 | (2.1034, 2.4012) | boundary mode
  step   37 | (2.1721, 2.4146) | boundary mode
  step   38 | (2.2413, 2.4037) | boundary mode
  step   39 | (2.3104, 2.3929) | boundary mode
  step   40 | (2.3767, 2.3702) | boundary mode
  step   41 | (2.4379, 2.3363) | boundary mode
  step   42 | (2.4992, 2.3024) | boundary mode
  step   43 | (2.4992, 2.3024) | clear path to goal - resuming goal mode
  step   44 | (2.5514, 2.2558) | goal mode
  step   45 | (2.6036, 2.2091) | goal mode
  step   46 | (2.6558, 2.1625) | goal mode
  step   47 | (2.7080, 2.1158) | goal mode
  step   48 | (2.7601, 2.0692) | goal mode
  step   49 | (2.8123, 2.0226) | goal mode
  step   50 | (2.8645, 1.9759) | goal mode
  step   51 | (2.9167, 1.9293) | goal mode
  step   52 | (2.9689, 1.8826) | goal mode
  step   53 | (3.0211, 1.8360) | goal mode
  step   54 | (3.0733, 1.7893) | goal mode
  step   55 | (3.1255, 1.7427) | goal mode
  step   56 | (3.1777, 1.6960) | goal mode
  step   57 | (3.2299, 1.6494) | goal mode
  step   58 | (3.2821, 1.6028) | goal mode
  step   59 | (3.3343, 1.5561) | goal mode
  step   60 | (3.3865, 1.5095) | goal mode
  step   61 | (3.4387, 1.4628) | goal mode
  step   62 | (3.4909, 1.4162) | goal mode
  step   63 | (3.5431, 1.3695) | goal mode
  step   64 | (3.5953, 1.3229) | goal mode
  step   65 | (3.6475, 1.2763) | goal mode
  step   66 | (3.6997, 1.2296) | goal mode
  step   67 | (3.7519, 1.1830) | goal mode
  step   68 | (3.8041, 1.1363) | goal mode
  step   69 | (3.8563, 1.0897) | goal mode
  step   70 | (3.9084, 1.0430) | goal mode
  step   71 | (3.9606, 0.9964) | goal mode
  step   72 | (4.0128, 0.9497) | goal mode
  step   73 | (4.0650, 0.9031) | goal mode
  step   74 | (4.1172, 0.8565) | goal mode
  step   75 | (4.1694, 0.8098) | goal mode
  step   76 | (4.2216, 0.7632) | goal mode
  step   77 | (4.2738, 0.7165) | goal mode
  step   78 | (4.3260, 0.6699) | goal mode
  step   79 | (4.3782, 0.6232) | goal mode
  step   80 | (4.4271, 0.5796) | goal reached

Family: cluttered
Result: FAILED  (501 steps)
--------------------------------------------------
  step    0 | (1.0130, 1.7510) | start
  step    1 | (1.0130, 1.7510) | sensed obstacle(s) [24, 27]
  step    2 | (1.0792, 1.7283) | goal mode
  step    3 | (1.1454, 1.7056) | goal mode
  step    4 | (1.2116, 1.6829) | goal mode
  step    5 | (1.2779, 1.6601) | goal mode
  step    6 | (1.2779, 1.6601) | sensed obstacle(s) [6]
  step    7 | (1.3441, 1.6374) | goal mode
  step    8 | (1.3441, 1.6374) | obstacle hit - switching to boundary mode
  step    9 | (1.4128, 1.6509) | boundary mode
  step   10 | (1.4781, 1.6760) | boundary mode
  step   11 | (1.4781, 1.6760) | sensed obstacle(s) [12]
  step   12 | (1.5468, 1.6894) | boundary mode
  step   13 | (1.6159, 1.6786) | boundary mode
  step   14 | (1.6821, 1.6559) | boundary mode
  step   15 | (1.7366, 1.6119) | boundary mode
  step   16 | (1.7366, 1.6119) | sensed obstacle(s) [31]
  step   17 | (1.7826, 1.5591) | boundary mode
  step   18 | (1.8187, 1.4991) | boundary mode
  step   19 | (1.8439, 1.4338) | boundary mode
  step   20 | (1.8451, 1.3638) | boundary mode
  step   21 | (1.8343, 1.2947) | boundary mode
