Bug1 Simulation Log
Scene: 025   Date: 2026-04-15 00:45:28
======================================================================

Family: sparse
Result: SUCCESS  (68 steps)
--------------------------------------------------
  step    0 | (2.3725, 5.1766) | start
  step    1 | (2.4108, 5.1181) | goal mode
  step    2 | (2.4492, 5.0595) | goal mode
  step    3 | (2.4875, 5.0009) | goal mode
  step    4 | (2.5258, 4.9423) | goal mode
  step    5 | (2.5642, 4.8838) | goal mode
  step    6 | (2.6025, 4.8252) | goal mode
  step    7 | (2.6408, 4.7666) | goal mode
  step    8 | (2.6792, 4.7081) | goal mode
  step    9 | (2.7175, 4.6495) | goal mode
  step   10 | (2.7558, 4.5909) | goal mode
  step   11 | (2.7942, 4.5323) | goal mode
  step   12 | (2.8325, 4.4738) | goal mode
  step   13 | (2.8708, 4.4152) | goal mode
  step   14 | (2.9092, 4.3566) | goal mode
  step   15 | (2.9092, 4.3566) | sensed obstacle(s) [1]
  step   16 | (2.9475, 4.2981) | goal mode
  step   17 | (2.9859, 4.2395) | goal mode
  step   18 | (3.0242, 4.1809) | goal mode
  step   19 | (3.0625, 4.1224) | goal mode
  step   20 | (3.1009, 4.0638) | goal mode
  step   21 | (3.1392, 4.0052) | goal mode
  step   22 | (3.1775, 3.9466) | goal mode
  step   23 | (3.1775, 3.9466) | sensed obstacle(s) [7]
  step   24 | (3.2159, 3.8881) | goal mode
  step   25 | (3.2542, 3.8295) | goal mode
  step   26 | (3.2925, 3.7709) | goal mode
  step   27 | (3.3309, 3.7124) | goal mode
  step   28 | (3.3692, 3.6538) | goal mode
  step   29 | (3.4075, 3.5952) | goal mode
  step   30 | (3.4459, 3.5366) | goal mode
  step   31 | (3.4842, 3.4781) | goal mode
  step   32 | (3.5225, 3.4195) | goal mode
  step   33 | (3.5609, 3.3609) | goal mode
  step   34 | (3.5992, 3.3024) | goal mode
  step   35 | (3.6375, 3.2438) | goal mode
  step   36 | (3.6759, 3.1852) | goal mode
  step   37 | (3.7142, 3.1267) | goal mode
  step   38 | (3.7142, 3.1267) | sensed obstacle(s) [2]
  step   39 | (3.7525, 3.0681) | goal mode
  step   40 | (3.7525, 3.0681) | sensed obstacle(s) [8]
  step   41 | (3.7909, 3.0095) | goal mode
  step   42 | (3.8292, 2.9509) | goal mode
  step   43 | (3.8675, 2.8924) | goal mode
  step   44 | (3.9059, 2.8338) | goal mode
  step   45 | (3.9442, 2.7752) | goal mode
  step   46 | (3.9825, 2.7167) | goal mode
  step   47 | (4.0209, 2.6581) | goal mode
  step   48 | (4.0592, 2.5995) | goal mode
  step   49 | (4.0975, 2.5409) | goal mode
  step   50 | (4.1359, 2.4824) | goal mode
  step   51 | (4.1742, 2.4238) | goal mode
  step   52 | (4.2125, 2.3652) | goal mode
  step   53 | (4.2509, 2.3067) | goal mode
  step   54 | (4.2892, 2.2481) | goal mode
  step   55 | (4.3275, 2.1895) | goal mode
  step   56 | (4.3659, 2.1310) | goal mode
  step   57 | (4.4042, 2.0724) | goal mode
  step   58 | (4.4425, 2.0138) | goal mode
  step   59 | (4.4809, 1.9552) | goal mode
  step   60 | (4.5192, 1.8967) | goal mode
  step   61 | (4.5575, 1.8381) | goal mode
  step   62 | (4.5959, 1.7795) | goal mode
  step   63 | (4.6342, 1.7210) | goal mode
  step   64 | (4.6725, 1.6624) | goal mode
  step   65 | (4.7109, 1.6038) | goal mode
  step   66 | (4.7492, 1.5452) | goal mode
  step   67 | (4.7516, 1.5416) | goal reached

Family: cluttered
Result: SUCCESS  (202 steps)
--------------------------------------------------
  step    0 | (2.3725, 5.1766) | start
  step    1 | (2.3725, 5.1766) | sensed obstacle(s) [32, 33]
  step    2 | (2.4108, 5.1181) | goal mode
  step    3 | (2.4492, 5.0595) | goal mode
  step    4 | (2.4875, 5.0009) | goal mode
  step    5 | (2.5258, 4.9423) | goal mode
  step    6 | (2.5642, 4.8838) | goal mode
  step    7 | (2.5642, 4.8838) | sensed obstacle(s) [22]
  step    8 | (2.6025, 4.8252) | goal mode
  step    9 | (2.6408, 4.7666) | goal mode
  step   10 | (2.6408, 4.7666) | sensed obstacle(s) [16]
  step   11 | (2.6792, 4.7081) | goal mode
  step   12 | (2.7175, 4.6495) | goal mode
  step   13 | (2.7558, 4.5909) | goal mode
  step   14 | (2.7942, 4.5323) | goal mode
  step   15 | (2.8325, 4.4738) | goal mode
  step   16 | (2.8325, 4.4738) | obstacle hit - switching to boundary mode
  step   17 | (2.8950, 4.4422) | boundary mode
  step   18 | (2.9649, 4.4461) | boundary mode
  step   19 | (3.0319, 4.4259) | boundary mode
  step   20 | (3.0944, 4.3943) | boundary mode
  step   21 | (3.1504, 4.3524) | boundary mode
  step   22 | (3.1504, 4.3524) | clear path to goal - resuming goal mode
  step   23 | (3.1851, 4.2916) | goal mode
  step   24 | (3.2197, 4.2308) | goal mode
  step   25 | (3.2197, 4.2308) | sensed obstacle(s) [31]
  step   26 | (3.2544, 4.1699) | goal mode
  step   27 | (3.2890, 4.1091) | goal mode
  step   28 | (3.2890, 4.1091) | sensed obstacle(s) [26]
  step   29 | (3.3237, 4.0483) | goal mode
  step   30 | (3.3237, 4.0483) | sensed obstacle(s) [1]
  step   31 | (3.3583, 3.9875) | goal mode
  step   32 | (3.3930, 3.9267) | goal mode
  step   33 | (3.4276, 3.8658) | goal mode
  step   34 | (3.4276, 3.8658) | sensed obstacle(s) [7]
  step   35 | (3.4623, 3.8050) | goal mode
  step   36 | (3.4623, 3.8050) | obstacle hit - switching to boundary mode
  step   37 | (3.5311, 3.7925) | boundary mode
  step   38 | (3.5971, 3.8160) | boundary mode
  step   39 | (3.6661, 3.8278) | boundary mode
  step   40 | (3.7320, 3.8513) | boundary mode
  step   41 | (3.7320, 3.8513) | sensed obstacle(s) [28]
  step   42 | (3.7563, 3.9170) | boundary mode
  step   43 | (3.7916, 3.9774) | boundary mode
  step   44 | (3.8455, 4.0221) | boundary mode
  step   45 | (3.8994, 4.0667) | boundary mode
