Bug2 Simulation Log
Scene: 062   Date: 2026-04-15 14:25:42
======================================================================

Family: sparse
Result: SUCCESS  (88 steps)
--------------------------------------------------
  step    0 | (1.2738, 5.3519) | start
  step    1 | (1.2738, 5.3519) | sensed [3]
  step    2 | (1.3243, 5.3034) | goal mode
  step    3 | (1.3749, 5.2550) | goal mode
  step    4 | (1.4254, 5.2066) | goal mode
  step    5 | (1.4759, 5.1581) | goal mode
  step    6 | (1.5265, 5.1097) | goal mode
  step    7 | (1.5770, 5.0613) | goal mode
  step    8 | (1.6275, 5.0128) | goal mode
  step    9 | (1.6781, 4.9644) | goal mode
  step   10 | (1.7286, 4.9160) | goal mode
  step   11 | (1.7792, 4.8675) | goal mode
  step   12 | (1.8297, 4.8191) | goal mode
  step   13 | (1.8802, 4.7707) | goal mode
  step   14 | (1.9308, 4.7222) | goal mode
  step   15 | (1.9813, 4.6738) | goal mode
  step   16 | (2.0319, 4.6254) | goal mode
  step   17 | (2.0824, 4.5769) | goal mode
  step   18 | (2.1329, 4.5285) | goal mode
  step   19 | (2.1835, 4.4801) | goal mode
  step   20 | (2.2340, 4.4316) | goal mode
  step   21 | (2.2845, 4.3832) | goal mode
  step   22 | (2.3351, 4.3348) | goal mode
  step   23 | (2.3856, 4.2863) | goal mode
  step   24 | (2.4362, 4.2379) | goal mode
  step   25 | (2.4867, 4.1895) | goal mode
  step   26 | (2.5372, 4.1410) | goal mode
  step   27 | (2.5878, 4.0926) | goal mode
  step   28 | (2.6383, 4.0442) | goal mode
  step   29 | (2.6383, 4.0442) | sensed [1]
  step   30 | (2.6889, 3.9957) | goal mode
  step   31 | (2.7394, 3.9473) | goal mode
  step   32 | (2.7899, 3.8989) | goal mode
  step   33 | (2.8405, 3.8504) | goal mode
  step   34 | (2.8910, 3.8020) | goal mode
  step   35 | (2.9415, 3.7535) | goal mode
  step   36 | (2.9921, 3.7051) | goal mode
  step   37 | (3.0426, 3.6567) | goal mode
  step   38 | (3.0932, 3.6082) | goal mode
  step   39 | (3.1437, 3.5598) | goal mode
  step   40 | (3.1942, 3.5114) | goal mode
  step   41 | (3.2448, 3.4629) | goal mode
  step   42 | (3.2953, 3.4145) | goal mode
  step   43 | (3.3459, 3.3661) | goal mode
  step   44 | (3.3964, 3.3176) | goal mode
  step   45 | (3.4469, 3.2692) | goal mode
  step   46 | (3.4975, 3.2208) | goal mode
  step   47 | (3.5480, 3.1723) | goal mode
  step   48 | (3.5985, 3.1239) | goal mode
  step   49 | (3.6491, 3.0755) | goal mode
  step   50 | (3.6996, 3.0270) | goal mode
  step   51 | (3.7502, 2.9786) | goal mode
  step   52 | (3.8007, 2.9302) | goal mode
  step   53 | (3.8512, 2.8817) | goal mode
  step   54 | (3.9018, 2.8333) | goal mode
  step   55 | (3.9523, 2.7849) | goal mode
  step   56 | (4.0029, 2.7364) | goal mode
  step   57 | (4.0534, 2.6880) | goal mode
  step   58 | (4.1039, 2.6396) | goal mode
  step   59 | (4.1545, 2.5911) | goal mode
  step   60 | (4.2050, 2.5427) | goal mode
  step   61 | (4.2555, 2.4943) | goal mode
  step   62 | (4.3061, 2.4458) | goal mode
  step   63 | (4.3566, 2.3974) | goal mode
  step   64 | (4.4072, 2.3490) | goal mode
  step   65 | (4.4577, 2.3005) | goal mode
  step   66 | (4.5082, 2.2521) | goal mode
  step   67 | (4.5588, 2.2037) | goal mode
  step   68 | (4.6093, 2.1552) | goal mode
  step   69 | (4.6598, 2.1068) | goal mode
  step   70 | (4.7104, 2.0583) | goal mode
  step   71 | (4.7609, 2.0099) | goal mode
  step   72 | (4.8115, 1.9615) | goal mode
  step   73 | (4.8620, 1.9130) | goal mode
  step   74 | (4.9125, 1.8646) | goal mode
  step   75 | (4.9631, 1.8162) | goal mode
  step   76 | (5.0136, 1.7677) | goal mode
  step   77 | (5.0642, 1.7193) | goal mode
  step   78 | (5.1147, 1.6709) | goal mode
  step   79 | (5.1147, 1.6709) | sensed [8]
  step   80 | (5.1652, 1.6224) | goal mode
  step   81 | (5.2158, 1.5740) | goal mode
  step   82 | (5.2663, 1.5256) | goal mode
  step   83 | (5.3168, 1.4771) | goal mode
  step   84 | (5.3674, 1.4287) | goal mode
  step   85 | (5.4179, 1.3803) | goal mode
  step   86 | (5.4685, 1.3318) | goal mode
  step   87 | (5.4749, 1.3256) | goal reached

Family: cluttered
Result: SUCCESS  (262 steps)
--------------------------------------------------
  step    0 | (1.2738, 5.3519) | start
