Bug1 Simulation Log
Scene: 060   Date: 2026-04-15 00:49:17
======================================================================

Family: sparse
Result: SUCCESS  (91 steps)
--------------------------------------------------
  step    0 | (4.8340, 3.8457) | start
  step    1 | (4.8340, 3.8457) | sensed obstacle(s) [6]
  step    2 | (4.7692, 3.8191) | goal mode
  step    3 | (4.7045, 3.7926) | goal mode
  step    4 | (4.6397, 3.7661) | goal mode
  step    5 | (4.5749, 3.7396) | goal mode
  step    6 | (4.5101, 3.7131) | goal mode
  step    7 | (4.4453, 3.6866) | goal mode
  step    8 | (4.4453, 3.6866) | obstacle hit - switching to boundary mode
  step    9 | (4.4602, 3.6182) | boundary mode
  step   10 | (4.4867, 3.5534) | boundary mode
  step   11 | (4.5132, 3.4886) | boundary mode
  step   12 | (4.5397, 3.4238) | boundary mode
  step   13 | (4.5425, 3.3539) | boundary mode
  step   14 | (4.5425, 3.3539) | sensed obstacle(s) [0]
  step   15 | (4.5452, 3.2839) | boundary mode
  step   16 | (4.5358, 3.2146) | boundary mode
  step   17 | (4.5145, 3.1479) | boundary mode
  step   18 | (4.4931, 3.0812) | boundary mode
  step   19 | (4.4605, 3.0193) | boundary mode
  step   20 | (4.4177, 2.9639) | boundary mode
  step   21 | (4.3659, 2.9168) | boundary mode
  step   22 | (4.3141, 2.8698) | boundary mode
  step   23 | (4.2549, 2.8324) | boundary mode
  step   24 | (4.1901, 2.8059) | boundary mode
  step   25 | (4.1253, 2.7794) | boundary mode
  step   26 | (4.1253, 2.7794) | clear path to goal - resuming goal mode
  step   27 | (4.0558, 2.7707) | goal mode
  step   28 | (3.9864, 2.7621) | goal mode
  step   29 | (3.9169, 2.7534) | goal mode
  step   30 | (3.8475, 2.7447) | goal mode
  step   31 | (3.7780, 2.7360) | goal mode
  step   32 | (3.7085, 2.7274) | goal mode
  step   33 | (3.6391, 2.7187) | goal mode
  step   34 | (3.5696, 2.7100) | goal mode
  step   35 | (3.5002, 2.7013) | goal mode
  step   36 | (3.4307, 2.6927) | goal mode
  step   37 | (3.3612, 2.6840) | goal mode
  step   38 | (3.2918, 2.6753) | goal mode
  step   39 | (3.2223, 2.6667) | goal mode
  step   40 | (3.1529, 2.6580) | goal mode
  step   41 | (3.0834, 2.6493) | goal mode
  step   42 | (3.0139, 2.6406) | goal mode
  step   43 | (3.0139, 2.6406) | sensed obstacle(s) [7]
  step   44 | (2.9445, 2.6320) | goal mode
  step   45 | (2.8750, 2.6233) | goal mode
  step   46 | (2.8055, 2.6146) | goal mode
  step   47 | (2.7361, 2.6060) | goal mode
  step   48 | (2.6666, 2.5973) | goal mode
  step   49 | (2.5972, 2.5886) | goal mode
  step   50 | (2.5277, 2.5799) | goal mode
  step   51 | (2.4582, 2.5713) | goal mode
  step   52 | (2.3888, 2.5626) | goal mode
  step   53 | (2.3888, 2.5626) | obstacle hit - switching to boundary mode
  step   54 | (2.4476, 2.5246) | boundary mode
  step   55 | (2.4989, 2.4770) | boundary mode
  step   56 | (2.5411, 2.4211) | boundary mode
  step   57 | (2.5833, 2.3653) | boundary mode
  step   58 | (2.6152, 2.3030) | boundary mode
  step   59 | (2.6358, 2.2361) | boundary mode
  step   60 | (2.6445, 2.1667) | boundary mode
  step   61 | (2.6410, 2.0967) | boundary mode
  step   62 | (2.6375, 2.0268) | boundary mode
  step   63 | (2.6219, 1.9586) | boundary mode
  step   64 | (2.5946, 1.8941) | boundary mode
  step   65 | (2.5566, 1.8353) | boundary mode
  step   66 | (2.5090, 1.7840) | boundary mode
  step   67 | (2.4614, 1.7327) | boundary mode
  step   68 | (2.4056, 1.6905) | boundary mode
  step   69 | (2.3432, 1.6586) | boundary mode
  step   70 | (2.2763, 1.6380) | boundary mode
  step   71 | (2.2069, 1.6293) | boundary mode
  step   72 | (2.1374, 1.6206) | boundary mode
  step   73 | (2.0675, 1.6242) | boundary mode
  step   74 | (1.9993, 1.6398) | boundary mode
  step   75 | (1.9348, 1.6670) | boundary mode
  step   76 | (1.8703, 1.6942) | boundary mode
  step   77 | (1.8190, 1.7418) | boundary mode
  step   78 | (1.7677, 1.7895) | boundary mode
  step   79 | (1.7255, 1.8453) | boundary mode
  step   80 | (1.7255, 1.8453) | clear path to goal - resuming goal mode
  step   81 | (1.6915, 1.9065) | goal mode
  step   82 | (1.6575, 1.9677) | goal mode
  step   83 | (1.6235, 2.0289) | goal mode
  step   84 | (1.5895, 2.0901) | goal mode
  step   85 | (1.5555, 2.1513) | goal mode
  step   86 | (1.5215, 2.2125) | goal mode
  step   87 | (1.4875, 2.2736) | goal mode
  step   88 | (1.4535, 2.3348) | goal mode
  step   89 | (1.4195, 2.3960) | goal mode
  step   90 | (1.3958, 2.4386) | goal reached

Family: cluttered
Result: SUCCESS  (210 steps)
--------------------------------------------------
  step    0 | (4.8340, 3.8457) | start
  step    1 | (4.8340, 3.8457) | sensed obstacle(s) [6, 31]
  step    2 | (4.7692, 3.8191) | goal mode
  step    3 | (4.7045, 3.7926) | goal mode
  step    4 | (4.6397, 3.7661) | goal mode
  step    5 | (4.5749, 3.7396) | goal mode
  step    6 | (4.5101, 3.7131) | goal mode
  step    7 | (4.4453, 3.6866) | goal mode
  step    8 | (4.4453, 3.6866) | obstacle hit - switching to boundary mode
  step    9 | (4.4602, 3.6182) | boundary mode
  step   10 | (4.4867, 3.5534) | boundary mode
  step   11 | (4.5132, 3.4886) | boundary mode
  step   12 | (4.5132, 3.4886) | sensed obstacle(s) [21]
  step   13 | (4.5397, 3.4238) | boundary mode
  step   14 | (4.5425, 3.3539) | boundary mode
  step   15 | (4.5425, 3.3539) | sensed obstacle(s) [0]
  step   16 | (4.5452, 3.2839) | boundary mode
  step   17 | (4.5358, 3.2146) | boundary mode
  step   18 | (4.5145, 3.1479) | boundary mode
  step   19 | (4.4931, 3.0812) | boundary mode
  step   20 | (4.4605, 3.0193) | boundary mode
  step   21 | (4.4177, 2.9639) | boundary mode
  step   22 | (4.4844, 2.9426) | boundary mode
  step   23 | (4.5510, 2.9213) | boundary mode
  step   24 | (4.6064, 2.8784) | boundary mode
  step   25 | (4.6617, 2.8356) | boundary mode
  step   26 | (4.6617, 2.8356) | sensed obstacle(s) [28]
  step   27 | (4.7088, 2.7837) | boundary mode
  step   28 | (4.7414, 2.8457) | boundary mode
  step   29 | (4.7932, 2.8928) | boundary mode
  step   30 | (4.8450, 2.9398) | boundary mode
  step   31 | (4.9098, 2.9663) | boundary mode
  step   32 | (4.9746, 2.9929) | boundary mode
  step   33 | (5.0394, 3.0194) | boundary mode
