Bug2 Simulation Log
Scene: 082   Date: 2026-04-15 14:27:05
======================================================================

Family: sparse
Result: SUCCESS  (156 steps)
--------------------------------------------------
  step    0 | (2.0166, 4.7431) | start
  step    1 | (2.0166, 4.7431) | sensed [3]
  step    2 | (2.0001, 4.6750) | goal mode
  step    3 | (1.9837, 4.6070) | goal mode
  step    4 | (1.9672, 4.5389) | goal mode
  step    5 | (1.9508, 4.4709) | goal mode
  step    6 | (1.9343, 4.4029) | goal mode
  step    7 | (1.9343, 4.4029) | obstacle hit (d=3.62) — boundary mode
  step    8 | (2.0039, 4.4107) | boundary mode
  step    9 | (2.0666, 4.4418) | boundary mode
  step   10 | (2.1337, 4.4616) | boundary mode
  step   11 | (2.2033, 4.4694) | boundary mode
  step   12 | (2.2729, 4.4772) | boundary mode
  step   13 | (2.3427, 4.4728) | boundary mode
  step   14 | (2.4108, 4.4564) | boundary mode
  step   15 | (2.4749, 4.4284) | boundary mode
  step   16 | (2.5332, 4.3896) | boundary mode
  step   17 | (2.5915, 4.3509) | boundary mode
  step   18 | (2.6422, 4.3026) | boundary mode
  step   19 | (2.6838, 4.2463) | boundary mode
  step   20 | (2.7253, 4.1900) | boundary mode
  step   21 | (2.7565, 4.1273) | boundary mode
  step   22 | (2.7762, 4.0601) | boundary mode
  step   23 | (2.7840, 3.9906) | boundary mode
  step   24 | (2.7919, 3.9210) | boundary mode
  step   25 | (2.7754, 3.8529) | boundary mode
  step   26 | (2.7590, 3.7849) | boundary mode
  step   27 | (2.7425, 3.7169) | boundary mode
  step   28 | (2.7038, 3.6586) | boundary mode
  step   29 | (2.6650, 3.6003) | boundary mode
  step   30 | (2.6168, 3.5496) | boundary mode
  step   31 | (2.5685, 3.4989) | boundary mode
  step   32 | (2.5058, 3.4677) | boundary mode
  step   33 | (2.4431, 3.4366) | boundary mode
  step   34 | (2.3760, 3.4168) | boundary mode
  step   35 | (2.3064, 3.4090) | boundary mode
  step   36 | (2.2368, 3.4012) | boundary mode
  step   37 | (2.1670, 3.4056) | boundary mode
  step   38 | (2.0989, 3.4220) | boundary mode
  step   39 | (2.0348, 3.4500) | boundary mode
  step   40 | (1.9706, 3.4781) | boundary mode
  step   41 | (1.9123, 3.5168) | boundary mode
  step   42 | (1.8616, 3.5651) | boundary mode
  step   43 | (1.8616, 3.5651) | m-line crossed (d=2.79 < hit=3.62) — goal mode
  step   44 | (1.8421, 3.4978) | goal mode
  step   45 | (1.8226, 3.4306) | goal mode
  step   46 | (1.8031, 3.3634) | goal mode
  step   47 | (1.8031, 3.3634) | sensed [2]
  step   48 | (1.7836, 3.2962) | goal mode
  step   49 | (1.7641, 3.2289) | goal mode
  step   50 | (1.7446, 3.1617) | goal mode
  step   51 | (1.7251, 3.0945) | goal mode
  step   52 | (1.7055, 3.0273) | goal mode
  step   53 | (1.6860, 2.9600) | goal mode
  step   54 | (1.6665, 2.8928) | goal mode
  step   55 | (1.6470, 2.8256) | goal mode
  step   56 | (1.6470, 2.8256) | obstacle hit (d=2.02) — boundary mode
  step   57 | (1.7150, 2.8423) | boundary mode
  step   58 | (1.7846, 2.8347) | boundary mode
  step   59 | (1.8542, 2.8272) | boundary mode
  step   60 | (1.9214, 2.8077) | boundary mode
  step   61 | (1.9842, 2.7768) | boundary mode
  step   62 | (1.9842, 2.7768) | sensed [1]
  step   63 | (2.0470, 2.7459) | boundary mode
  step   64 | (2.1035, 2.7046) | boundary mode
  step   65 | (2.1600, 2.6633) | boundary mode
  step   66 | (2.1990, 2.6051) | boundary mode
  step   67 | (2.2379, 2.5469) | boundary mode
  step   68 | (2.2769, 2.4888) | boundary mode
  step   69 | (2.2936, 2.4208) | boundary mode
  step   70 | (2.3608, 2.4013) | boundary mode
  step   71 | (2.4249, 2.4296) | boundary mode
  step   72 | (2.4947, 2.4342) | boundary mode
  step   73 | (2.5646, 2.4389) | boundary mode
  step   74 | (2.6344, 2.4435) | boundary mode
  step   75 | (2.7016, 2.4240) | boundary mode
  step   76 | (2.7689, 2.4045) | boundary mode
  step   77 | (2.7689, 2.4045) | sensed [11]
  step   78 | (2.8317, 2.3736) | boundary mode
  step   79 | (2.8882, 2.3323) | boundary mode
  step   80 | (2.9447, 2.2910) | boundary mode
  step   81 | (2.9931, 2.2405) | boundary mode
  step   82 | (3.0321, 2.1823) | boundary mode
  step   83 | (3.0603, 2.1183) | boundary mode
  step   84 | (3.0771, 2.0503) | boundary mode
  step   85 | (3.0938, 1.9823) | boundary mode
  step   86 | (3.0984, 1.9125) | boundary mode
  step   87 | (3.1031, 1.8426) | boundary mode
  step   88 | (3.0836, 1.7754) | boundary mode
  step   89 | (3.0641, 1.7082) | boundary mode
  step   90 | (3.0332, 1.6453) | boundary mode
  step   91 | (3.0023, 1.5825) | boundary mode
