SCHOLAR Simulation Log
Scene: 037   Date: 2026-04-17 16:16:04
======================================================================

Family: sparse
Result: SUCCESS  (125 steps)
--------------------------------------------------
  step    0 | (3.9282, 0.9172) | start
  step    1 | (3.9248, 0.9570) | goal mode: moving directly toward goal
  step    2 | (3.9214, 0.9969) | goal mode: moving directly toward goal
  step    3 | (3.9180, 1.0367) | goal mode: moving directly toward goal
  step    4 | (3.9146, 1.0766) | goal mode: moving directly toward goal
  step    5 | (3.9112, 1.1164) | goal mode: moving directly toward goal
  step    6 | (3.9112, 1.1164) | sensed obstacle(s) [1]; frontiers=44
  step    7 | (3.9078, 1.1563) | goal mode: moving directly toward goal
  step    8 | (3.9044, 1.1962) | goal mode: moving directly toward goal
  step    9 | (3.9009, 1.2360) | goal mode: moving directly toward goal
  step   10 | (3.8975, 1.2759) | goal mode: moving directly toward goal
  step   11 | (3.8941, 1.3157) | goal mode: moving directly toward goal
  step   12 | (3.8907, 1.3556) | goal mode: moving directly toward goal
  step   13 | (3.8873, 1.3954) | goal mode: moving directly toward goal
  step   14 | (3.8839, 1.4353) | CIBP replan: boundary→avoid for obs 1
  step   15 | (3.8805, 1.4751) | goal mode: moving directly toward goal
  step   16 | (3.8805, 1.4751) | boundary mode: entered near obs 1 (movable, P_safe=0.88)
  step   17 | (3.8442, 1.4583) | boundary mode: following obs 1 (movable)
  step   18 | (3.8114, 1.4354) | boundary mode: following obs 1 (movable)
  step   19 | (3.7786, 1.4125) | boundary mode: following obs 1 (movable)
  step   20 | (3.7423, 1.3957) | boundary mode: following obs 1 (movable)
  step   21 | (3.7060, 1.3789) | boundary mode: following obs 1 (movable)
  step   22 | (3.6674, 1.3686) | boundary mode: following obs 1 (movable)
  step   23 | (3.6287, 1.3583) | boundary mode: following obs 1 (movable)
  step   24 | (3.5900, 1.3480) | boundary mode: following obs 1 (movable)
  step   25 | (3.5502, 1.3516) | boundary mode: following obs 1 (movable)
  step   26 | (3.5103, 1.3482) | boundary mode: following obs 1 (movable)
  step   27 | (3.4705, 1.3518) | boundary mode: following obs 1 (movable)
  step   28 | (3.4307, 1.3553) | boundary mode: following obs 1 (movable)
  step   29 | (3.3921, 1.3657) | boundary mode: following obs 1 (movable)
  step   30 | (3.3558, 1.3827) | boundary mode: following obs 1 (movable)
  step   31 | (3.3172, 1.3931) | boundary mode: following obs 1 (movable)
  step   32 | (3.2845, 1.4162) | boundary mode: following obs 1 (movable)
  step   33 | (3.2483, 1.4331) | boundary mode: following obs 1 (movable)
  step   34 | (3.2200, 1.4615) | boundary mode: following obs 1 (movable)
  step   35 | (3.1873, 1.4845) | boundary mode: following obs 1 (movable)
  step   36 | (3.1591, 1.5128) | boundary mode: following obs 1 (movable)
  step   37 | (3.1362, 1.5456) | boundary mode: following obs 1 (movable)
  step   38 | (3.1133, 1.5784) | boundary mode: following obs 1 (movable)
  step   39 | (3.0905, 1.6112) | boundary mode: following obs 1 (movable)
  step   40 | (3.0736, 1.6475) | boundary mode: following obs 1 (movable)
  step   41 | (3.0633, 1.6862) | boundary mode: following obs 1 (movable)
  step   42 | (3.0465, 1.7225) | boundary mode: following obs 1 (movable)
  step   43 | (3.0431, 1.7623) | boundary mode: following obs 1 (movable)
  step   44 | (3.0397, 1.8022) | boundary mode: following obs 1 (movable)
  step   45 | (3.0363, 1.8420) | boundary mode: following obs 1 (movable)
  step   46 | (3.0329, 1.8819) | boundary mode: following obs 1 (movable)
  step   47 | (3.0329, 1.8819) | boundary mode: direct path clear — leaving obs 1
  step   48 | (3.0407, 1.9211) | goal mode: moving directly toward goal
  step   49 | (3.0484, 1.9604) | goal mode: moving directly toward goal
  step   50 | (3.0562, 1.9996) | goal mode: moving directly toward goal
  step   51 | (3.0640, 2.0388) | goal mode: moving directly toward goal
  step   52 | (3.0718, 2.0781) | goal mode: moving directly toward goal
  step   53 | (3.0796, 2.1173) | goal mode: moving directly toward goal
  step   54 | (3.0874, 2.1565) | goal mode: moving directly toward goal
  step   55 | (3.0952, 2.1958) | goal mode: moving directly toward goal
  step   56 | (3.1029, 2.2350) | goal mode: moving directly toward goal
  step   57 | (3.1107, 2.2742) | goal mode: moving directly toward goal
  step   58 | (3.1185, 2.3135) | goal mode: moving directly toward goal
  step   59 | (3.1263, 2.3527) | goal mode: moving directly toward goal
  step   60 | (3.1341, 2.3919) | goal mode: moving directly toward goal
