Bug2 Simulation Log
Scene: 019   Date: 2026-04-15 14:22:24
======================================================================

Family: sparse
Result: SUCCESS  (133 steps)
--------------------------------------------------
  step    0 | (2.4570, 5.5338) | start
  step    1 | (2.4485, 5.4643) | goal mode
  step    2 | (2.4400, 5.3948) | goal mode
  step    3 | (2.4314, 5.3253) | goal mode
  step    4 | (2.4229, 5.2559) | goal mode
  step    5 | (2.4229, 5.2559) | sensed [10]
  step    6 | (2.4144, 5.1864) | goal mode
  step    7 | (2.4059, 5.1169) | goal mode
  step    8 | (2.3973, 5.0474) | goal mode
  step    9 | (2.3888, 4.9779) | goal mode
  step   10 | (2.3803, 4.9085) | goal mode
  step   11 | (2.3717, 4.8390) | goal mode
  step   12 | (2.3632, 4.7695) | goal mode
  step   13 | (2.3547, 4.7000) | goal mode
  step   14 | (2.3461, 4.6305) | goal mode
  step   15 | (2.3461, 4.6305) | obstacle hit (d=3.45) — boundary mode
  step   16 | (2.3735, 4.5661) | boundary mode
  step   17 | (2.3772, 4.4962) | boundary mode
  step   18 | (2.3808, 4.4263) | boundary mode
  step   19 | (2.3808, 4.4263) | m-line crossed (d=3.25 < hit=3.45) — goal mode
  step   20 | (2.3710, 4.3570) | goal mode
  step   21 | (2.3612, 4.2877) | goal mode
  step   22 | (2.3514, 4.2184) | goal mode
  step   23 | (2.3416, 4.1491) | goal mode
  step   24 | (2.3416, 4.1491) | sensed [7]
  step   25 | (2.3319, 4.0797) | goal mode
  step   26 | (2.3221, 4.0104) | goal mode
  step   27 | (2.3123, 3.9411) | goal mode
  step   28 | (2.3025, 3.8718) | goal mode
  step   29 | (2.2927, 3.8025) | goal mode
  step   30 | (2.2829, 3.7332) | goal mode
  step   31 | (2.2731, 3.6639) | goal mode
  step   32 | (2.2633, 3.5946) | goal mode
  step   33 | (2.2535, 3.5253) | goal mode
  step   34 | (2.2535, 3.5253) | obstacle hit (d=2.34) — boundary mode
  step   35 | (2.3129, 3.5623) | boundary mode
  step   36 | (2.3723, 3.5994) | boundary mode
  step   37 | (2.4317, 3.6364) | boundary mode
  step   38 | (2.5002, 3.6509) | boundary mode
  step   39 | (2.5686, 3.6654) | boundary mode
  step   40 | (2.5686, 3.6654) | sensed [6]
  step   41 | (2.6386, 3.6678) | boundary mode
  step   42 | (2.7079, 3.6580) | boundary mode
  step   43 | (2.7745, 3.6363) | boundary mode
  step   44 | (2.8410, 3.6146) | boundary mode
  step   45 | (2.8961, 3.5715) | boundary mode
  step   46 | (2.9429, 3.5194) | boundary mode
  step   47 | (2.9897, 3.4674) | boundary mode
  step   48 | (3.0582, 3.4819) | boundary mode
  step   49 | (3.1103, 3.5287) | boundary mode
  step   50 | (3.1623, 3.5755) | boundary mode
  step   51 | (3.2217, 3.6125) | boundary mode
  step   52 | (3.2867, 3.6387) | boundary mode
  step   53 | (3.3551, 3.6532) | boundary mode
  step   54 | (3.4236, 3.6677) | boundary mode
  step   55 | (3.4936, 3.6701) | boundary mode
  step   56 | (3.5635, 3.6725) | boundary mode
  step   57 | (3.6301, 3.6508) | boundary mode
  step   58 | (3.6301, 3.6508) | sensed [4]
  step   59 | (3.6966, 3.6291) | boundary mode
  step   60 | (3.7584, 3.5962) | boundary mode
  step   61 | (3.8202, 3.5633) | boundary mode
  step   62 | (3.8753, 3.5202) | boundary mode
  step   63 | (3.9221, 3.4681) | boundary mode
  step   64 | (3.9592, 3.4087) | boundary mode
  step   65 | (3.9962, 3.3493) | boundary mode
  step   66 | (4.0224, 3.2844) | boundary mode
  step   67 | (4.0369, 3.2159) | boundary mode
  step   68 | (4.0514, 3.1474) | boundary mode
  step   69 | (4.0538, 3.0775) | boundary mode
  step   70 | (4.0538, 3.0775) | sensed [2]
  step   71 | (4.0440, 3.0082) | boundary mode
  step   72 | (4.0342, 2.9389) | boundary mode
  step   73 | (4.0013, 2.8771) | boundary mode
  step   74 | (3.9684, 2.8153) | boundary mode
  step   75 | (3.9355, 2.7535) | boundary mode
  step   76 | (3.8834, 2.7067) | boundary mode
  step   77 | (3.8314, 2.6599) | boundary mode
  step   78 | (3.7793, 2.6131) | boundary mode
  step   79 | (3.7144, 2.5869) | boundary mode
  step   80 | (3.6495, 2.5608) | boundary mode
  step   81 | (3.5810, 2.5463) | boundary mode
  step   82 | (3.5125, 2.5318) | boundary mode
  step   83 | (3.4432, 2.5416) | boundary mode
  step   84 | (3.4432, 2.5416) | sensed [9]
  step   85 | (3.3739, 2.5514) | boundary mode
  step   86 | (3.3046, 2.5612) | boundary mode
  step   87 | (3.2428, 2.5941) | boundary mode
  step   88 | (3.1810, 2.6270) | boundary mode
  step   89 | (3.1259, 2.6701) | boundary mode
  step   90 | (3.0708, 2.7133) | boundary mode
  step   91 | (3.0240, 2.7653) | boundary mode
  step   92 | (2.9869, 2.8247) | boundary mode
  step   93 | (2.9607, 2.8896) | boundary mode
  step   94 | (2.8908, 2.8872) | boundary mode
  step   95 | (2.8387, 2.8404) | boundary mode
  step   96 | (2.7738, 2.8143) | boundary mode
  step   97 | (2.7089, 2.7881) | boundary mode
  step   98 | (2.6389, 2.7857) | boundary mode
  step   99 | (2.5690, 2.7833) | boundary mode
  step  100 | (2.4996, 2.7931) | boundary mode
  step  101 | (2.4331, 2.8148) | boundary mode
  step  102 | (2.3713, 2.8477) | boundary mode
  step  103 | (2.3162, 2.8908) | boundary mode
  step  104 | (2.2694, 2.9429) | boundary mode
  step  105 | (2.2694, 2.9429) | m-line crossed (d=1.77 < hit=2.34) — goal mode
  step  106 | (2.2558, 2.8742) | goal mode
  step  107 | (2.2422, 2.8056) | goal mode
  step  108 | (2.2286, 2.7369) | goal mode
  step  109 | (2.2150, 2.6682) | goal mode
  step  110 | (2.2014, 2.5995) | goal mode
  step  111 | (2.1879, 2.5309) | goal mode
  step  112 | (2.1743, 2.4622) | goal mode
  step  113 | (2.1607, 2.3935) | goal mode
  step  114 | (2.1471, 2.3249) | goal mode
  step  115 | (2.1335, 2.2562) | goal mode
  step  116 | (2.1199, 2.1875) | goal mode
  step  117 | (2.1063, 2.1189) | goal mode
  step  118 | (2.0928, 2.0502) | goal mode
  step  119 | (2.0792, 1.9815) | goal mode
  step  120 | (2.0656, 1.9129) | goal mode
  step  121 | (2.0520, 1.8442) | goal mode
  step  122 | (2.0384, 1.7755) | goal mode
  step  123 | (2.0248, 1.7069) | goal mode
  step  124 | (2.0112, 1.6382) | goal mode
  step  125 | (1.9977, 1.5695) | goal mode
  step  126 | (1.9841, 1.5008) | goal mode
  step  127 | (1.9841, 1.5008) | sensed [5]
  step  128 | (1.9705, 1.4322) | goal mode
  step  129 | (1.9569, 1.3635) | goal mode
  step  130 | (1.9433, 1.2948) | goal mode
  step  131 | (1.9297, 1.2262) | goal mode
  step  132 | (1.9258, 1.2061) | goal reached

Family: cluttered
Result: SUCCESS  (229 steps)
--------------------------------------------------
  step    0 | (2.4570, 5.5338) | start
  step    1 | (2.4485, 5.4643) | goal mode
  step    2 | (2.4400, 5.3948) | goal mode
  step    3 | (2.4314, 5.3253) | goal mode
  step    4 | (2.4229, 5.2559) | goal mode
  step    5 | (2.4229, 5.2559) | sensed [10]
  step    6 | (2.4144, 5.1864) | goal mode
  step    7 | (2.4059, 5.1169) | goal mode
  step    8 | (2.4059, 5.1169) | sensed [20]
  step    9 | (2.3973, 5.0474) | goal mode
  step   10 | (2.3888, 4.9779) | goal mode
  step   11 | (2.3803, 4.9085) | goal mode
  step   12 | (2.3717, 4.8390) | goal mode
  step   13 | (2.3632, 4.7695) | goal mode
  step   14 | (2.3547, 4.7000) | goal mode
  step   15 | (2.3461, 4.6305) | goal mode
  step   16 | (2.3461, 4.6305) | obstacle hit (d=3.45) — boundary mode
  step   17 | (2.3735, 4.5661) | boundary mode
  step   18 | (2.3735, 4.5661) | sensed [26]
  step   19 | (2.3772, 4.4962) | boundary mode
  step   20 | (2.3808, 4.4263) | boundary mode
  step   21 | (2.3808, 4.4263) | m-line crossed (d=3.25 < hit=3.45) — goal mode
  step   22 | (2.3808, 4.4263) | obstacle hit (d=3.25) — boundary mode
  step   23 | (2.4137, 4.4881) | boundary mode
  step   24 | (2.4569, 4.5432) | boundary mode
  step   25 | (2.5089, 4.5900) | boundary mode
  step   26 | (2.5683, 4.6271) | boundary mode
  step   27 | (2.6277, 4.6641) | boundary mode
  step   28 | (2.6962, 4.6786) | boundary mode
  step   29 | (2.7662, 4.6810) | boundary mode
  step   30 | (2.7662, 4.6810) | sensed [19]
  step   31 | (2.8361, 4.6834) | boundary mode
  step   32 | (2.9027, 4.6617) | boundary mode
  step   33 | (2.9027, 4.6617) | sensed [25]
  step   34 | (2.9692, 4.6400) | boundary mode
  step   35 | (3.0244, 4.5969) | boundary mode
  step   36 | (3.0795, 4.5538) | boundary mode
  step   37 | (3.1263, 4.5017) | boundary mode
  step   38 | (3.1525, 4.4368) | boundary mode
  step   39 | (3.1786, 4.3719) | boundary mode
  step   40 | (3.1786, 4.3719) | sensed [16]
  step   41 | (3.1931, 4.3034) | boundary mode
  step   42 | (3.2549, 4.2705) | boundary mode
  step   43 | (3.3198, 4.2966) | boundary mode
  step   44 | (3.3898, 4.2990) | boundary mode
  step   45 | (3.4598, 4.3014) | boundary mode
  step   46 | (3.5291, 4.2916) | boundary mode
  step   47 | (3.5908, 4.2587) | boundary mode
  step   48 | (3.6526, 4.2258) | boundary mode
  step   49 | (3.7078, 4.1827) | boundary mode
  step   50 | (3.7078, 4.1827) | sensed [6]
  step   51 | (3.6933, 4.2511) | boundary mode
  step   52 | (3.7031, 4.3205) | boundary mode
  step   53 | (3.7031, 4.3205) | sensed [0]
  step   54 | (3.7128, 4.3898) | boundary mode
  step   55 | (3.7345, 4.4563) | boundary mode
  step   56 | (3.7674, 4.5181) | boundary mode
  step   57 | (3.8106, 4.5732) | boundary mode
  step   58 | (3.8537, 4.6284) | boundary mode
  step   59 | (3.9131, 4.6654) | boundary mode
  step   60 | (3.9131, 4.6654) | sensed [32]
  step   61 | (3.9725, 4.7025) | boundary mode
  step   62 | (3.9076, 4.6763) | boundary mode
  step   63 | (3.8482, 4.6392) | boundary mode
