Bug1 Simulation Log
Scene: 080   Date: 2026-04-15 00:50:16
======================================================================

Family: sparse
Result: SUCCESS  (81 steps)
--------------------------------------------------
  step    0 | (0.7274, 1.6806) | start
  step    1 | (0.7274, 1.6806) | sensed obstacle(s) [4]
  step    2 | (0.7932, 1.7044) | goal mode
  step    3 | (0.8591, 1.7281) | goal mode
  step    4 | (0.9249, 1.7519) | goal mode
  step    5 | (0.9908, 1.7756) | goal mode
  step    6 | (0.9908, 1.7756) | obstacle hit - switching to boundary mode
  step    7 | (1.0031, 1.8445) | boundary mode
  step    8 | (0.9912, 1.9135) | boundary mode
  step    9 | (0.9914, 1.9835) | boundary mode
  step   10 | (1.0155, 2.0492) | boundary mode
  step   11 | (1.0397, 2.1149) | boundary mode
  step   12 | (1.0848, 2.1684) | boundary mode
  step   13 | (1.1386, 2.2132) | boundary mode
  step   14 | (1.2044, 2.2370) | boundary mode
  step   15 | (1.2044, 2.2370) | clear path to goal - resuming goal mode
  step   16 | (1.2721, 2.2550) | goal mode
  step   17 | (1.3397, 2.2730) | goal mode
  step   18 | (1.4073, 2.2910) | goal mode
  step   19 | (1.4750, 2.3090) | goal mode
  step   20 | (1.5426, 2.3270) | goal mode
  step   21 | (1.6103, 2.3450) | goal mode
  step   22 | (1.6779, 2.3631) | goal mode
  step   23 | (1.7456, 2.3811) | goal mode
  step   24 | (1.8132, 2.3991) | goal mode
  step   25 | (1.8809, 2.4171) | goal mode
  step   26 | (1.9485, 2.4351) | goal mode
  step   27 | (2.0161, 2.4531) | goal mode
  step   28 | (2.0838, 2.4711) | goal mode
  step   29 | (2.1514, 2.4891) | goal mode
  step   30 | (2.2191, 2.5071) | goal mode
  step   31 | (2.2867, 2.5251) | goal mode
  step   32 | (2.3544, 2.5431) | goal mode
  step   33 | (2.4220, 2.5612) | goal mode
  step   34 | (2.4896, 2.5792) | goal mode
  step   35 | (2.5573, 2.5972) | goal mode
  step   36 | (2.6249, 2.6152) | goal mode
  step   37 | (2.6926, 2.6332) | goal mode
  step   38 | (2.7602, 2.6512) | goal mode
  step   39 | (2.8279, 2.6692) | goal mode
  step   40 | (2.8955, 2.6872) | goal mode
  step   41 | (2.8955, 2.6872) | sensed obstacle(s) [6]
  step   42 | (2.9632, 2.7052) | goal mode
  step   43 | (3.0308, 2.7232) | goal mode
  step   44 | (3.0984, 2.7412) | goal mode
  step   45 | (3.0984, 2.7412) | sensed obstacle(s) [3]
  step   46 | (3.1661, 2.7593) | goal mode
  step   47 | (3.2337, 2.7773) | goal mode
  step   48 | (3.3014, 2.7953) | goal mode
  step   49 | (3.3014, 2.7953) | sensed obstacle(s) [0]
  step   50 | (3.3690, 2.8133) | goal mode
  step   51 | (3.4367, 2.8313) | goal mode
  step   52 | (3.5043, 2.8493) | goal mode
  step   53 | (3.5719, 2.8673) | goal mode
  step   54 | (3.6396, 2.8853) | goal mode
  step   55 | (3.7072, 2.9033) | goal mode
  step   56 | (3.7749, 2.9213) | goal mode
  step   57 | (3.8425, 2.9393) | goal mode
  step   58 | (3.9102, 2.9574) | goal mode
  step   59 | (3.9778, 2.9754) | goal mode
  step   60 | (4.0455, 2.9934) | goal mode
  step   61 | (4.1131, 3.0114) | goal mode
  step   62 | (4.1807, 3.0294) | goal mode
  step   63 | (4.2484, 3.0474) | goal mode
