Bug1 Simulation Log
Scene: 047   Date: 2026-04-15 00:48:54
======================================================================

Family: sparse
Result: SUCCESS  (73 steps)
--------------------------------------------------
  step    0 | (0.5707, 0.9725) | start
  step    1 | (0.5894, 1.0400) | goal mode
  step    2 | (0.6082, 1.1074) | goal mode
  step    3 | (0.6270, 1.1748) | goal mode
  step    4 | (0.6457, 1.2423) | goal mode
  step    5 | (0.6645, 1.3097) | goal mode
  step    6 | (0.6832, 1.3772) | goal mode
  step    7 | (0.7020, 1.4446) | goal mode
  step    8 | (0.7208, 1.5120) | goal mode
  step    9 | (0.7395, 1.5795) | goal mode
  step   10 | (0.7583, 1.6469) | goal mode
  step   11 | (0.7771, 1.7143) | goal mode
  step   12 | (0.7958, 1.7818) | goal mode
  step   13 | (0.8146, 1.8492) | goal mode
  step   14 | (0.8334, 1.9167) | goal mode
  step   15 | (0.8521, 1.9841) | goal mode
  step   16 | (0.8709, 2.0515) | goal mode
  step   17 | (0.8896, 2.1190) | goal mode
  step   18 | (0.9084, 2.1864) | goal mode
  step   19 | (0.9272, 2.2539) | goal mode
  step   20 | (0.9459, 2.3213) | goal mode
  step   21 | (0.9647, 2.3887) | goal mode
  step   22 | (0.9647, 2.3887) | sensed obstacle(s) [1]
  step   23 | (0.9835, 2.4562) | goal mode
  step   24 | (1.0022, 2.5236) | goal mode
  step   25 | (1.0210, 2.5910) | goal mode
  step   26 | (1.0398, 2.6585) | goal mode
  step   27 | (1.0585, 2.7259) | goal mode
  step   28 | (1.0773, 2.7934) | goal mode
  step   29 | (1.0960, 2.8608) | goal mode
  step   30 | (1.1148, 2.9282) | goal mode
  step   31 | (1.1148, 2.9282) | sensed obstacle(s) [10]
  step   32 | (1.1336, 2.9957) | goal mode
  step   33 | (1.1523, 3.0631) | goal mode
  step   34 | (1.1523, 3.0631) | obstacle hit - switching to boundary mode
  step   35 | (1.1469, 3.1329) | boundary mode
  step   36 | (1.1657, 3.2003) | boundary mode
  step   37 | (1.1959, 3.2635) | boundary mode
  step   38 | (1.2260, 3.3267) | boundary mode
  step   39 | (1.2760, 3.3757) | boundary mode
  step   40 | (1.3260, 3.4247) | boundary mode
  step   41 | (1.3897, 3.4537) | boundary mode
  step   42 | (1.3897, 3.4537) | clear path to goal - resuming goal mode
  step   43 | (1.4042, 3.5222) | goal mode
  step   44 | (1.4186, 3.5906) | goal mode
  step   45 | (1.4331, 3.6591) | goal mode
  step   46 | (1.4476, 3.7276) | goal mode
  step   47 | (1.4476, 3.7276) | sensed obstacle(s) [12]
  step   48 | (1.4620, 3.7961) | goal mode
  step   49 | (1.4765, 3.8646) | goal mode
  step   50 | (1.4910, 3.9331) | goal mode
  step   51 | (1.5054, 4.0016) | goal mode
  step   52 | (1.5199, 4.0701) | goal mode
  step   53 | (1.5344, 4.1386) | goal mode
  step   54 | (1.5488, 4.2070) | goal mode
  step   55 | (1.5633, 4.2755) | goal mode
  step   56 | (1.5778, 4.3440) | goal mode
  step   57 | (1.5922, 4.4125) | goal mode
  step   58 | (1.6067, 4.4810) | goal mode
  step   59 | (1.6212, 4.5495) | goal mode
  step   60 | (1.6356, 4.6180) | goal mode
  step   61 | (1.6501, 4.6865) | goal mode
  step   62 | (1.6646, 4.7550) | goal mode
  step   63 | (1.6790, 4.8234) | goal mode
  step   64 | (1.6935, 4.8919) | goal mode
  step   65 | (1.7080, 4.9604) | goal mode
  step   66 | (1.7224, 5.0289) | goal mode
  step   67 | (1.7369, 5.0974) | goal mode
  step   68 | (1.7514, 5.1659) | goal mode
  step   69 | (1.7658, 5.2344) | goal mode
  step   70 | (1.7803, 5.3029) | goal mode
  step   71 | (1.7948, 5.3714) | goal mode
  step   72 | (1.7954, 5.3744) | goal reached

Family: cluttered
Result: FAILED  (501 steps)
--------------------------------------------------
  step    0 | (0.5707, 0.9725) | start
  step    1 | (0.5707, 0.9725) | sensed obstacle(s) [15]
  step    2 | (0.5894, 1.0400) | goal mode
  step    3 | (0.6082, 1.1074) | goal mode
  step    4 | (0.6270, 1.1748) | goal mode
  step    5 | (0.6457, 1.2423) | goal mode
  step    6 | (0.6645, 1.3097) | goal mode
  step    7 | (0.6832, 1.3772) | goal mode
  step    8 | (0.6832, 1.3772) | sensed obstacle(s) [27]
  step    9 | (0.7020, 1.4446) | goal mode
  step   10 | (0.7208, 1.5120) | goal mode
  step   11 | (0.7395, 1.5795) | goal mode
  step   12 | (0.7583, 1.6469) | goal mode
  step   13 | (0.7771, 1.7143) | goal mode
  step   14 | (0.7958, 1.7818) | goal mode
  step   15 | (0.8146, 1.8492) | goal mode
  step   16 | (0.8334, 1.9167) | goal mode
  step   17 | (0.8334, 1.9167) | obstacle hit - switching to boundary mode
  step   18 | (0.8279, 1.9865) | boundary mode
  step   19 | (0.8105, 2.0542) | boundary mode
  step   20 | (0.8172, 2.1239) | boundary mode
  step   21 | (0.8172, 2.1239) | sensed obstacle(s) [37]
  step   22 | (0.8240, 2.1936) | boundary mode
  step   23 | (0.8240, 2.1936) | clear path to goal - resuming goal mode
  step   24 | (0.8444, 2.2605) | goal mode
  step   25 | (0.8649, 2.3275) | goal mode
  step   26 | (0.8853, 2.3944) | goal mode
  step   27 | (0.8853, 2.3944) | sensed obstacle(s) [1, 24]
  step   28 | (0.9058, 2.4614) | goal mode
  step   29 | (0.9262, 2.5283) | goal mode
  step   30 | (0.9467, 2.5953) | goal mode
  step   31 | (0.9671, 2.6622) | goal mode
  step   32 | (0.9876, 2.7292) | goal mode
  step   33 | (1.0080, 2.7961) | goal mode
  step   34 | (1.0284, 2.8631) | goal mode
  step   35 | (1.0489, 2.9300) | goal mode
  step   36 | (1.0489, 2.9300) | sensed obstacle(s) [10]
  step   37 | (1.0693, 2.9970) | goal mode
  step   38 | (1.0898, 3.0639) | goal mode
  step   39 | (1.1102, 3.1308) | goal mode
  step   40 | (1.1307, 3.1978) | goal mode
  step   41 | (1.1511, 3.2647) | goal mode
  step   42 | (1.1716, 3.3317) | goal mode
  step   43 | (1.1920, 3.3986) | goal mode
  step   44 | (1.1920, 3.3986) | obstacle hit - switching to boundary mode
  step   45 | (1.1251, 3.4191) | boundary mode
  step   46 | (1.1251, 3.4191) | sensed obstacle(s) [17]
  step   47 | (1.0556, 3.4276) | boundary mode
  step   48 | (0.9932, 3.4594) | boundary mode
  step   49 | (0.9847, 3.3899) | boundary mode
